order_date,sales_region_code,item_code,first_cate_code,second_cate_code,sales_chan_name,item_price,ord_qty
2017/10/23,105,21103,306,407,online,854,43
2017/10/23,105,21873,303,401,online,1210,21
2017/10/23,105,21326,307,403,online,401,149
2017/10/23,105,21061,308,404,online,835,9
2017/10/23,105,21173,308,404,online,1576,51
2017/10/23,105,21264,308,404,online,1662,27
2017/10/23,105,20830,307,403,online,585,103
2017/10/23,105,20820,306,407,online,760,5081
2017/10/23,105,20204,303,401,online,1413,53
2017/10/23,105,21026,306,407,online,772,10
2017/10/23,105,21103,306,407,online,793.3,404
2017/10/23,103,21170,302,408,offline,2310,4
2017/10/23,101,20328,306,407,offline,874,204
2017/10/23,103,21274,305,412,offline,235,54
2017/10/23,103,20140,305,412,offline,997,18
2017/10/23,103,22046,305,412,offline,1313,27
2017/10/23,101,21548,306,407,offline,872,101
2017/10/23,102,20172,306,407,offline,1040,34
2017/10/23,103,20501,306,407,offline,729,418
2017/10/23,105,21061,308,404,offline,908,22
2017/10/23,105,20512,308,404,offline,1575,23
2017/10/23,101,21076,302,408,offline,1354,102
2017/10/23,105,20976,306,407,offline,1093,9
2017/10/23,105,20885,306,407,offline,661,17
2017/10/23,105,21260,301,405,offline,1190,5
2017/10/23,105,20929,308,404,offline,2432,13
2017/10/23,101,20172,306,407,offline,1019,242
2017/10/23,101,20252,306,407,offline,1101,62
2017/10/23,101,21271,306,407,offline,492,1543
2017/10/23,101,21221,306,407,offline,1528,38
2017/10/23,101,21601,306,407,offline,578,151
2017/10/23,102,20654,307,403,offline,864,16
2017/10/23,101,20820,306,407,offline,737,12480
2017/10/23,101,20555,308,404,offline,899,326
2017/10/23,102,20693,308,404,offline,588,206
2017/10/23,102,20920,306,407,offline,434,54
2017/10/23,102,21768,307,403,offline,1402,72
2017/10/23,102,20795,307,403,offline,363,574
2017/10/23,102,20795,307,403,offline,366,160
2017/10/23,102,21260,301,405,offline,1075,52
2017/10/23,102,22048,306,407,offline,736,501
2017/10/23,102,20996,306,407,offline,463,1546
2017/10/23,102,21394,306,407,offline,677,1002
2017/10/23,102,20172,306,407,offline,1044,44
2017/10/24,105,21735,306,407,online,1235,17
2017/10/24,102,21974,306,407,offline,2656.5,6
2017/10/24,105,20582,302,408,online,923,244
2017/10/24,105,21982,305,412,online,333,106
2017/10/24,105,20085,301,405,online,1051,282
2017/10/24,105,21103,306,407,online,766,210
2017/10/24,103,21253,306,407,offline,694,72
2017/10/24,101,20862,307,403,offline,563,105
2017/10/24,101,20916,306,407,offline,532,103
2017/10/24,103,20224,307,403,offline,660,35
2017/10/24,103,21809,307,403,offline,512,89
2017/10/24,102,20810,306,407,offline,731,105
2017/10/24,102,21394,306,407,offline,685,105
2017/10/24,103,21715,302,408,online,912,1459
2017/10/24,101,20313,305,412,offline,752,104
2017/10/24,101,22021,307,403,offline,466,586
2017/10/24,105,20003,301,405,online,771,26
2017/10/24,105,21636,307,403,online,419,105
2017/10/24,105,20944,301,405,online,555,9
2017/10/24,105,20139,306,407,online,572,5
2017/10/24,105,21468,305,412,online,329,106
2017/10/24,105,21253,306,407,online,743.2,13
2017/10/24,105,20405,302,408,online,1570,25
2017/10/24,105,20405,302,408,online,1610.4,24
2017/10/24,105,22027,306,402,online,469.1,131
2017/10/24,105,22054,302,408,offline,867,12
2017/10/24,105,20405,302,408,offline,1586,16
2017/10/24,105,20024,306,402,offline,1075,16
2017/10/24,105,21156,302,408,offline,1543,15
2017/10/24,105,21287,302,408,offline,563,30
2017/10/24,105,20314,302,408,offline,910,18
2017/10/24,103,20016,303,401,offline,839,62
2017/10/24,105,21555,303,410,offline,6451,10
2017/10/24,105,21532,304,409,offline,2055,5
2017/10/24,105,20413,306,407,offline,908,80
2017/10/24,105,21296,304,409,offline,1329,8
2017/10/24,105,21081,307,403,offline,464,5
2017/10/24,105,20763,308,404,offline,1142,19
2017/10/24,105,21472,306,407,offline,893,8
2017/10/24,105,21212,306,407,offline,781,11
2017/10/24,105,20252,306,407,offline,1110,8
2017/10/24,105,21573,306,407,offline,1165,35
2017/10/24,101,21626,308,404,offline,2111,13
2017/10/24,103,21561,306,407,offline,805,11
2017/10/24,103,21625,302,408,offline,1177,436
2017/10/24,101,21076,302,408,offline,1434,107
2017/10/24,101,21379,305,412,offline,1109,14
2017/10/24,101,21809,307,403,offline,519,53
2017/10/24,101,20501,306,407,offline,740,509
2017/10/24,101,20932,303,401,offline,940,207
2017/10/24,102,20213,305,412,offline,1115,19
2017/10/24,102,21902,308,404,offline,665,463
2017/10/24,102,20531,307,403,offline,1144,12
2017/10/24,102,20341,308,404,offline,557,96
2017/10/24,102,21260,301,405,offline,1088,11
2017/10/24,102,21814,306,407,offline,704,1005
2017/10/24,102,20795,307,403,offline,366,104
2017/10/24,102,21271,306,407,offline,495,197
2017/10/25,105,20581,305,412,online,418,3
2017/10/25,105,20206,305,412,online,895,117
2017/10/25,105,21917,305,412,online,721,59
2017/10/25,105,20929,308,404,online,2711,10
2017/10/25,105,21715,302,408,online,918,93
2017/10/25,105,21849,302,408,online,1479,28
2017/10/25,105,21373,306,407,online,1039,26
2017/10/25,105,20568,306,407,online,1017,187
2017/10/25,102,22046,305,412,offline,2065.21,2
2017/10/25,102,20739,305,412,offline,1753.2,4
2017/10/25,102,21814,306,407,offline,743,7
2017/10/25,102,21883,306,407,offline,949.78,5
2017/10/25,102,21814,306,407,offline,1217.35,6
2017/10/25,102,21814,306,407,offline,749,5
2017/10/25,105,20408,302,408,online,1274,79
2017/10/25,105,20476,307,403,online,1168,22
2017/10/25,105,20168,302,408,online,1186,90
2017/10/25,105,20965,306,407,online,1345,83
2017/10/25,105,20006,307,403,online,569,283
2017/10/25,105,21081,307,403,online,415,1155
2017/10/25,105,20915,304,409,offline,2488,11
2017/10/25,105,21296,304,409,offline,1213,62
2017/10/25,105,20480,307,403,online,773,1074
2017/10/25,105,21801,301,405,online,752,72
2017/10/25,105,20003,301,405,online,775,5
2017/10/25,103,20976,306,407,offline,1191,45
2017/10/25,105,20877,308,404,online,586,86
2017/10/25,105,20939,308,404,online,2065,187
2017/10/25,105,21255,306,407,online,985.2,102
2017/10/25,105,21285,306,407,online,1268,6
2017/10/25,105,20684,303,401,online,909,104
2017/10/25,105,21913,306,407,online,1169,1045
2017/10/25,105,20139,306,407,online,580,177
2017/10/25,105,21468,305,412,online,304,13
2017/10/25,105,21156,302,408,online,1303,9
2017/10/25,105,22028,305,412,online,366,469
2017/10/25,105,20786,303,401,offline,2188,4
2017/10/25,103,21200,307,403,offline,461,141
2017/10/25,105,20206,305,412,offline,666,7
2017/10/25,103,20089,307,403,offline,854,4
2017/10/25,103,20582,302,408,offline,914,11
2017/10/25,103,20704,307,403,offline,510,60
2017/10/25,103,20414,308,404,offline,1462,5
2017/10/25,102,20973,306,407,offline,564,6
2017/10/25,105,22033,302,408,offline,569,9
2017/10/25,103,20973,306,407,offline,565,6
2017/10/25,103,20422,302,408,offline,2401,6
2017/10/25,105,21081,307,403,offline,463,16
2017/10/25,105,20085,301,405,offline,984,14
2017/10/25,105,21284,306,407,offline,992,4
2017/10/25,105,20234,306,407,offline,1139,3
2017/10/25,105,20284,304,409,offline,993,11
2017/10/25,105,21562,306,407,offline,602,31
2017/10/25,101,21540,302,408,offline,1162,29
2017/10/25,103,20140,305,412,offline,993,22
2017/10/25,101,21653,306,407,offline,1246,10
2017/10/25,102,21491,305,412,offline,596,27
2017/10/25,103,20704,307,403,offline,511,50
2017/10/25,102,21859,308,404,offline,1594,9
2017/10/25,103,21480,303,401,offline,1297,20
2017/10/25,101,20442,302,408,offline,1207,198
2017/10/25,102,21974,306,407,offline,1132,9
2017/10/25,102,20976,306,407,offline,1222,3
2017/10/25,102,21779,307,403,offline,653,28
2017/10/25,102,20014,307,403,offline,373,109
2017/10/25,101,20791,302,408,offline,974,35
2017/10/25,101,21166,305,412,offline,2658,5
2017/10/25,102,20973,306,407,offline,596,208
2017/10/25,102,20587,306,407,offline,927,10
2017/10/25,102,21001,305,412,offline,1018,52
2017/10/25,102,21819,306,402,offline,321.25,26
2017/10/25,102,20342,305,412,offline,162,306
2017/10/25,102,20328,306,407,offline,871,29
2017/10/26,105,21373,306,407,online,1151,106
2017/10/26,102,21859,308,404,offline,1502,10
2017/10/26,105,21147,306,407,online,1269,52
2017/10/26,105,20413,306,407,online,968,151
2017/10/26,105,21663,306,407,online,966,143
2017/10/26,102,21669,305,412,offline,1509.11,1
2017/10/26,102,20688,303,401,offline,1449,9
2017/10/26,102,20720,303,401,offline,2003,6
2017/10/26,105,21878,305,412,online,300.5,11
2017/10/26,105,20396,305,412,online,255,102
2017/10/26,105,20747,302,408,online,1324,14
2017/10/26,105,20624,302,408,online,1438,63
2017/10/26,105,21759,302,408,online,1941,40
2017/10/26,105,20862,307,403,online,764,354
2017/10/26,102,21681,302,408,offline,2179.27,9
2017/10/26,102,22054,302,408,offline,1319.27,7
2017/10/26,102,20804,302,408,offline,1454.28,5
2017/10/26,102,21625,302,408,offline,2042.27,9
2017/10/26,102,21068,305,412,offline,430.25,4
2017/10/26,102,20189,305,412,offline,368.71,1
2017/10/26,102,21027,302,408,offline,1640.01,9
2017/10/26,102,21076,302,408,offline,2772.27,8
2017/10/26,102,21814,306,407,offline,744,11
2017/10/26,102,21883,306,407,offline,1281.35,3
2017/10/26,102,20501,306,407,offline,797,11
2017/10/26,102,20413,306,407,offline,912,202
2017/10/26,102,20922,305,412,offline,2386.21,9
2017/10/26,102,20786,303,401,offline,4397.32,7
2017/10/26,102,20688,303,401,offline,2731.44,7
2017/10/26,105,20343,304,409,offline,913,27
2017/10/26,105,20055,304,409,offline,1569,7
2017/10/26,101,22021,307,403,offline,468,209
2017/10/26,105,20527,303,406,offline,1766,20
2017/10/26,105,20567,303,406,offline,4016,6
2017/10/26,103,20693,308,404,offline,597,109
2017/10/26,105,22050,308,404,online,1023,16
2017/10/26,105,21961,308,404,online,1434,175
2017/10/26,105,21715,302,408,online,921,7
2017/10/26,105,22058,302,408,online,1398,9
2017/10/26,105,20313,305,412,online,764,304
2017/10/26,105,21373,306,407,online,1046,51
2017/10/26,105,21026,306,407,online,751,127
2017/10/26,105,21373,306,407,online,1031,99
2017/10/26,105,21750,306,407,online,1256.4,624
2017/10/26,105,20139,306,407,online,593.5,46
2017/10/26,105,20932,303,401,offline,987,14
2017/10/26,103,20862,307,403,offline,570,59
2017/10/26,103,21524,307,403,offline,420,9
2017/10/26,103,20504,307,403,offline,306,56
2017/10/26,103,20492,307,403,offline,312,28
2017/10/26,105,21118,305,412,offline,491,4
2017/10/26,103,21750,306,407,offline,1238,132
2017/10/26,102,20575,308,404,offline,629,499
2017/10/26,103,21256,306,407,offline,511,99
2017/10/26,101,20596,302,408,offline,2462,14
2017/10/26,105,20085,301,405,offline,986,7
2017/10/26,105,20877,308,404,offline,645,12
2017/10/26,105,20525,301,405,offline,1124,11
2017/10/26,105,22021,307,403,offline,516,11
2017/10/26,105,20414,308,404,offline,2234,9
2017/10/26,105,21984,306,407,offline,876,6
2017/10/26,105,20389,302,408,offline,1182,5
2017/10/26,105,21050,302,408,offline,1381,3
2017/10/26,105,20328,306,407,offline,868,10
2017/10/26,105,20501,306,407,offline,771,16
2017/10/26,105,20210,302,408,offline,1041,4
2017/10/26,101,22028,305,412,offline,384,116
2017/10/26,101,20224,307,403,offline,648,270
2017/10/26,103,20555,308,404,offline,909,228
2017/10/26,101,21653,306,407,offline,1252,51
2017/10/26,103,21076,302,408,offline,1434,36
2017/10/26,102,20531,307,403,offline,1194,8
2017/10/26,102,20316,301,405,offline,1217,20
2017/10/26,101,20483,305,412,offline,321,101
2017/10/26,101,21260,301,405,offline,1072,53
2017/10/26,102,20973,306,407,offline,581,329
2017/10/26,103,21274,305,412,offline,221,302
2017/10/26,102,21081,307,403,offline,421,104
2017/10/26,102,21238,308,404,offline,1462,152
2017/10/26,102,20753,308,404,offline,1385,55
2017/10/26,102,21601,306,407,offline,550,503
2017/10/26,101,21394,306,407,offline,681,101
2017/10/26,103,20086,303,401,offline,241,105
2017/10/26,103,20283,306,407,offline,648,3
2017/10/26,102,21095,308,404,offline,2268,15
2017/10/27,105,21026,306,407,online,843,132
2017/10/27,105,21359,306,407,online,972,10
2017/10/27,105,21391,302,408,online,1266,8
2017/10/27,105,21026,306,407,online,749,366
2017/10/27,105,20624,302,408,online,1431,5
2017/10/27,105,20911,301,405,online,1392,39
2017/10/27,102,20499,302,408,offline,1650,17
2017/10/27,102,21681,302,408,offline,1284,148
2017/10/27,102,21662,302,408,offline,1490,38
2017/10/27,102,21027,302,408,offline,936,801
2017/10/27,102,20227,308,404,offline,1106,44
2017/10/27,103,20274,302,408,offline,1256,27
2017/10/27,103,21103,306,407,offline,767,51
2017/10/27,103,20224,307,403,offline,647,58
2017/10/27,105,21373,306,407,online,1155,96
2017/10/27,105,21656,306,407,online,684,32
2017/10/27,102,20147,307,403,offline,1515,18
2017/10/27,103,21435,308,404,offline,389,6
2017/10/27,103,20445,303,401,offline,456,103
2017/10/27,105,20527,303,406,offline,1760,6
2017/10/27,105,21636,307,403,online,402,39
2017/10/27,105,20796,304,409,offline,1597,159
2017/10/27,101,20545,305,412,offline,89,4
2017/10/27,101,20648,305,412,offline,224,507
2017/10/27,105,21651,308,404,online,766,344
2017/10/27,105,20877,308,404,online,596,109
2017/10/27,105,20169,308,404,online,981,144
2017/10/27,105,20789,302,408,online,1303,221
2017/10/27,105,20684,303,401,online,930,302
2017/10/27,105,20086,303,401,online,237,37
2017/10/27,105,21212,306,407,online,746,6
2017/10/27,105,20925,306,407,online,1241,16
2017/10/27,105,21715,302,408,online,887,10
2017/10/27,105,20168,302,408,online,1033.2,39
2017/10/27,105,20820,306,407,online,769,8
2017/10/27,102,21260,301,405,offline,1085,108
2017/10/27,102,21068,305,412,offline,297,403
2017/10/27,105,21994,303,401,online,1607,2073
2017/10/27,105,20234,306,407,online,1173.7,39
2017/10/27,105,20900,306,407,online,821,191
2017/10/27,103,20885,306,407,offline,672,491
2017/10/27,102,21027,302,408,offline,969,258
2017/10/27,101,22038,306,407,offline,910,245
2017/10/27,102,20629,307,403,offline,869,659
2017/10/27,102,20575,308,404,offline,643,397
2017/10/27,103,20546,302,408,offline,957,56
2017/10/27,103,20949,307,403,offline,599,17
2017/10/27,103,21031,308,404,offline,1396,35
2017/10/27,103,20389,302,408,offline,1190,86
2017/10/27,102,21274,305,412,offline,221,22
2017/10/27,102,21540,302,408,offline,1198,60
2017/10/27,102,21050,302,408,offline,1412,40
2017/10/27,102,21238,308,404,offline,1451,30
2017/10/27,102,20717,303,401,offline,2257,25
2017/10/27,102,20960,306,407,offline,966,37
2017/10/27,102,21881,306,407,offline,613,907
2017/10/27,102,21326,307,403,offline,414,102
2017/10/27,102,20213,305,412,offline,1101,333
2017/10/27,102,20717,303,401,offline,2260,31
2017/10/27,105,20139,306,407,offline,580,9
2017/10/27,105,20885,306,407,offline,658,11
2017/10/27,105,21147,306,407,offline,1206,10
2017/10/27,101,21168,308,404,offline,2879,27
2017/10/27,105,21468,305,412,offline,324,2
2017/10/27,105,20523,308,404,offline,941,1
2017/10/27,105,21681,302,408,offline,1283,6
2017/10/27,101,21521,306,407,offline,869,11
2017/10/27,101,21619,306,402,offline,329,51
2017/10/27,101,20693,308,404,offline,588,121
2017/10/27,101,21260,301,405,offline,1076,5
2017/10/27,101,21271,306,407,offline,521,9
2017/10/27,101,20700,306,407,offline,931,8
2017/10/27,101,21883,306,407,offline,656,39
2017/10/27,101,20501,306,407,offline,738,305
2017/10/27,102,21484,305,412,offline,326,27
2017/10/27,102,22035,305,412,offline,2204,5
2017/10/27,101,20735,302,408,offline,3661,71
2017/10/27,101,21540,302,408,offline,1167,34
2017/10/27,101,21920,305,412,offline,841,44
2017/10/27,101,20224,307,403,offline,660,140
2017/10/27,102,20135,303,401,offline,769,21
2017/10/27,102,20252,306,407,offline,1103,13
2017/10/27,101,21000,301,405,offline,1394,12
2017/10/27,101,21222,306,407,offline,1463,7
2017/10/27,101,21394,306,407,offline,722,708
2017/10/27,103,20932,303,401,offline,947,49
2017/10/27,101,20014,307,403,offline,369,146
2017/10/27,101,21809,307,403,offline,512,34
2017/10/27,103,20717,303,401,offline,2210,24
2017/10/27,103,21909,303,401,offline,2736,13
2017/10/27,103,20016,303,401,offline,843,109
2017/10/27,103,20810,306,407,offline,734,55
2017/10/27,103,21027,302,408,offline,941,207
2017/10/28,105,21810,306,407,online,1496,16
2017/10/28,105,21456,306,407,online,1118,255
2017/10/28,105,20624,302,408,online,1442,27
2017/10/28,105,21759,302,408,online,1944,33
2017/10/28,105,21962,303,401,online,995,148
2017/10/28,105,20173,303,401,online,454,5
2017/10/28,105,20133,303,401,online,432,9
2017/10/28,105,21810,306,407,online,1481,8
2017/10/28,105,21619,306,402,online,290,1010
2017/10/28,105,20582,302,408,online,935,965
2017/10/28,105,20296,305,412,online,122,52
2017/10/28,105,21304,302,408,online,937,230
2017/10/28,102,20786,303,401,offline,2254,4
2017/10/28,103,20173,303,401,offline,481,753
2017/10/28,103,20932,303,401,offline,941,21
2017/10/28,102,21814,306,407,offline,749,9
2017/10/28,105,21663,306,407,online,971,102
2017/10/28,105,20210,302,408,online,1143,127
2017/10/28,102,21076,302,408,offline,1485,10
2017/10/28,105,20002,303,406,offline,1958,14
2017/10/28,101,20911,301,405,offline,1117,15
2017/10/28,105,21552,303,406,offline,1366,5
2017/10/28,105,21651,308,404,online,754,33
2017/10/28,105,21801,301,405,online,761,117
2017/10/28,105,21636,307,403,online,405,22
2017/10/28,102,21768,307,403,offline,1406,19
2017/10/28,105,21984,306,407,online,952.5,33
2017/10/28,105,20234,306,407,online,1171.7,28
2017/10/28,101,20415,305,412,offline,715,7
2017/10/28,101,20006,307,403,offline,557,72
2017/10/28,101,20135,303,401,offline,708,11
2017/10/28,101,20433,305,412,offline,1813,8
2017/10/28,101,20459,305,412,offline,1661,8
2017/10/28,102,21076,302,408,offline,1437,25
2017/10/28,102,21170,302,408,offline,2309,7
2017/10/28,102,20014,307,403,offline,361,55
2017/10/28,102,20408,302,408,offline,1144,88
2017/10/28,102,20596,302,408,offline,2543,11
2017/10/28,103,21212,306,407,offline,784,590
2017/10/28,103,21550,301,405,offline,1473,14
2017/10/28,103,21780,306,407,offline,2320,8
2017/10/28,103,21394,306,407,offline,677,471
2017/10/28,103,21081,307,403,offline,414,23
2017/10/28,103,20925,306,407,offline,1231,7
2017/10/28,103,21394,306,407,offline,714,108
2017/10/28,103,20885,306,407,offline,674,388
2017/10/28,103,20804,302,408,offline,895,56
2017/10/28,103,20501,306,407,offline,763,205
2017/10/28,103,21398,308,404,offline,1507,48
2017/10/28,101,21644,303,401,offline,263,18
2017/10/28,101,20014,307,403,offline,371,601
2017/10/28,101,21809,307,403,offline,507,351
2017/10/28,101,22046,305,412,offline,1318,7
2017/10/28,101,20795,307,403,offline,363,36
2017/10/28,101,20014,307,403,offline,366,48
2017/10/28,102,20531,307,403,offline,1139,23
2017/10/28,102,20693,308,404,offline,592,465
2017/10/28,103,20693,308,404,offline,591,565
2017/10/28,103,21238,308,404,offline,1467,57
2017/10/28,102,20501,306,407,offline,734,402
2017/10/28,101,20193,302,408,offline,3462,4
2017/10/28,101,20226,303,401,offline,905,22
2017/10/28,101,20147,307,403,offline,1506,30
2017/10/28,103,20457,305,412,offline,177,109
2017/10/28,101,21260,301,405,offline,1076,12
2017/10/28,103,20804,302,408,offline,898,72
2017/10/28,103,20457,305,412,offline,183,63
2017/10/29,103,21986,301,405,offline,372,52
2017/10/29,102,20226,303,401,offline,945,1136
2017/10/29,103,21768,307,403,offline,1412,12
2017/10/29,102,20795,307,403,offline,368,386
2017/10/29,102,21027,302,408,offline,949,302
2017/10/29,105,21053,306,407,online,765,19
2017/10/29,102,21883,306,407,offline,656,7
2017/10/29,102,20809,302,408,offline,889,32
2017/10/29,103,21398,308,404,offline,1519,55
2017/10/29,102,20147,307,403,offline,1509,23
2017/10/29,103,20227,308,404,offline,1104,341
2017/10/29,103,20704,307,403,offline,503,353
2017/10/29,103,21809,307,403,offline,503,186
2017/10/29,103,21260,301,405,offline,1081,109
2017/10/29,103,20795,307,403,offline,364,410
2017/10/29,103,20654,307,403,offline,856,33
2017/10/29,105,20862,307,403,online,560,1308
2017/10/29,105,20949,307,403,online,583,317
2017/10/29,101,21264,308,404,offline,1652,40
2017/10/29,105,20175,304,409,offline,1039,498
2017/10/29,105,20803,304,409,offline,1603,16
2017/10/29,105,21326,307,403,online,408,50
2017/10/29,105,20003,301,405,online,780,72
2017/10/29,105,20911,301,405,online,1102,337
2017/10/29,105,21546,306,407,online,900,60
2017/10/29,105,21750,306,407,online,1224,218
2017/10/29,105,20920,306,407,online,429,909
2017/10/29,105,20171,302,408,online,1881,22
2017/10/29,101,20006,307,403,offline,569,68
2017/10/29,101,20544,307,403,offline,599,38
2017/10/29,105,21881,306,407,online,628.2,26
2017/10/29,105,21619,306,402,online,298,74
2017/10/29,101,20224,307,403,offline,937,40
2017/10/29,102,21139,306,407,offline,1199,103
2017/10/29,102,20693,308,404,offline,584,358
2017/10/29,101,20720,303,401,offline,1025,66
2017/10/29,103,20531,307,403,offline,1148,30
2017/10/29,103,20795,307,403,offline,374,391
2017/10/29,102,20414,308,404,offline,1465,7
2017/10/29,102,22046,305,412,offline,1302,205
2017/10/29,102,20555,308,404,offline,903,203
2017/10/29,102,21902,308,404,offline,668,109
2017/10/29,102,20003,301,405,offline,772,37
2017/10/29,102,20033,307,403,offline,1203,55
2017/10/29,102,20323,305,412,offline,108,152
2017/10/29,102,21068,305,412,offline,328,209
2017/10/29,102,20720,303,401,offline,1028,50
2017/10/29,105,20796,304,409,offline,1751,8
2017/10/29,103,20464,307,403,offline,359,9
2017/10/29,103,20877,308,404,offline,590,44
2017/10/29,103,20501,306,407,offline,727,109
2017/10/29,103,20274,302,408,offline,1265,19
2017/10/29,101,21462,308,404,offline,2354,13
2017/10/29,103,20416,301,405,offline,764,318
2017/10/29,103,20944,301,405,offline,561,13
2017/10/29,103,20227,308,404,offline,1113,99
2017/10/29,102,20665,308,404,offline,592,33
2017/10/29,101,20226,303,401,offline,965,77
2017/10/29,101,21044,302,408,offline,1027,9
2017/10/29,101,21168,308,404,offline,2879,10
2017/10/29,101,21719,306,407,offline,1312,59
2017/10/29,101,21394,306,407,offline,704,342
2017/10/29,101,21394,306,407,offline,688,104
2017/10/29,103,21883,306,407,offline,622,45
2017/10/29,101,20274,302,408,offline,1266,51
2017/10/29,102,21260,301,405,offline,1081,19
2017/10/29,102,21260,301,405,offline,1077,19
2017/10/29,102,20932,303,401,offline,933,79
2017/10/29,101,20720,303,401,offline,1018,182
2017/10/29,101,21331,306,407,offline,1183,25
2017/10/29,101,20766,306,407,offline,833,34
2017/10/29,101,20016,303,401,offline,828,31
2017/10/30,102,20459,305,412,offline,2371.21,9
2017/10/30,102,20076,303,401,offline,2345.44,7
2017/10/30,102,20717,303,401,offline,3120.44,3
2017/10/30,102,22084,302,408,offline,1822.78,5
2017/10/30,102,20809,302,408,offline,1534.21,8
2017/10/30,102,21558,302,408,offline,5208,6
2017/10/30,105,21913,306,407,online,1356,9
2017/10/30,102,20720,303,401,offline,1057,5
2017/10/30,102,22038,306,407,offline,936,92
2017/10/30,102,21671,302,408,offline,4367.28,3
2017/10/30,102,20328,306,407,offline,905,4
2017/10/30,102,20700,306,407,offline,1597.28,9
2017/10/30,102,21883,306,407,offline,953.78,8
2017/10/30,102,20525,301,405,offline,831,7
2017/10/30,103,20109,302,408,offline,789,104
2017/10/30,105,20820,306,407,online,837,5
2017/10/30,101,22046,305,412,offline,1306,52
2017/10/30,101,20720,303,401,offline,1070,101
2017/10/30,101,20396,305,412,offline,274,105
2017/10/30,105,20074,308,404,online,1576,81
2017/10/30,101,20414,308,404,offline,1451,198
2017/10/30,105,20480,307,403,online,769,109
2017/10/30,103,20747,302,408,online,1263,137
2017/10/30,105,20085,301,405,online,1061,4
2017/10/30,105,20944,301,405,online,677,15
2017/10/30,105,20206,305,412,online,880,9
2017/10/30,105,21326,307,403,online,439,8
2017/10/30,105,21524,307,403,online,448,8
2017/10/30,105,20945,306,407,online,1516,16
2017/10/30,105,21881,306,407,online,630.2,10
2017/10/30,105,20653,305,412,online,277,58
2017/10/30,105,21750,306,407,online,1233,61
2017/10/30,105,20703,302,408,online,1001,15
2017/10/30,105,20545,305,412,online,102,11
2017/10/30,103,21068,305,412,offline,322,38
2017/10/30,102,21394,306,407,offline,681,105
2017/10/30,102,20791,302,408,offline,936,13
2017/10/30,103,20274,302,408,offline,1255,19
2017/10/30,103,21002,306,407,offline,1514,10
2017/10/30,103,20944,301,405,offline,568,13
2017/10/30,101,20016,303,401,offline,827,34
2017/10/30,103,21139,306,407,offline,1185,17
2017/10/30,103,21075,303,401,offline,1142,295
2017/10/30,101,21853,306,407,offline,1625,30
2017/10/30,105,21016,308,404,offline,933,12
2017/10/30,105,20085,301,405,offline,981,7
2017/10/30,101,20976,306,407,offline,1190,55
2017/10/30,105,21636,307,403,offline,459,9
2017/10/30,105,20653,305,412,offline,267,10
2017/10/30,105,20119,305,412,offline,750,6
2017/10/30,105,20985,303,401,offline,1675,13
2017/10/30,103,20877,308,404,offline,595,9
2017/10/30,105,20210,302,408,offline,1041,10
2017/10/30,101,21314,308,404,offline,765,183
2017/10/30,101,21731,301,405,offline,451,8
2017/10/30,103,21768,307,403,offline,1411,7
2017/10/30,101,21974,306,407,offline,1103,306
2017/10/30,101,20252,306,407,offline,1112,28
2017/10/30,101,20252,306,407,offline,1146,101
2017/10/30,101,20656,305,412,offline,433,22
2017/10/30,101,20501,306,407,offline,770,202
2017/10/30,102,21853,306,407,offline,1903,16
2017/10/30,102,21081,307,403,offline,420,45
2017/10/30,102,20916,306,407,offline,531,559
2017/10/30,102,21221,306,407,offline,1802,23
2017/10/30,102,21002,306,407,offline,1506,21
2017/10/30,102,20587,306,407,offline,922,21
2017/10/30,102,20809,302,408,offline,883,106
2017/10/30,102,20804,302,408,offline,896,68
2017/10/30,102,21883,306,407,offline,651,507
2017/10/30,102,20932,303,401,offline,939,165
2017/10/30,102,20920,306,407,offline,426,492
2017/10/30,102,20956,307,403,offline,1141,4
2017/10/31,102,20224,307,403,offline,651,107
2017/10/31,103,21271,306,407,offline,523,297
2017/10/31,103,20956,307,403,offline,1148,102
2017/10/31,103,20089,307,403,offline,856,33
2017/10/31,102,20879,305,412,offline,540,28
2017/10/31,103,20555,308,404,offline,909,12
2017/10/31,103,21088,301,405,offline,1109,8
2017/10/31,103,20932,303,401,offline,992,36
2017/10/31,103,20402,303,401,offline,530,47
2017/10/31,103,20172,306,407,offline,1001,42
2017/10/31,103,20424,306,407,offline,1347,9
2017/10/31,102,20786,303,401,offline,2337,45
2017/10/31,102,21088,301,405,offline,1099,13
2017/10/31,102,21449,303,401,offline,1206,108
2017/10/31,102,21068,305,412,offline,318,149
2017/10/31,103,21284,306,407,offline,970,38
2017/10/31,101,20151,305,412,offline,610,108
2017/10/31,101,21662,302,408,offline,1485,37
2017/10/31,101,21909,303,401,offline,2783,13
2017/10/31,101,20786,303,401,offline,2237,19
2017/10/31,101,22053,306,407,offline,883,7
2017/10/31,101,21619,306,402,offline,319,465
2017/10/31,101,21002,306,407,offline,1516,68
2017/10/31,101,20688,303,401,offline,1428,16
2017/10/31,101,21284,306,407,offline,1010,16
2017/10/31,105,21067,302,408,online,1541,254
2017/10/31,105,22058,302,408,online,1396,9
2017/10/31,105,20678,303,401,online,1219,35
2017/10/31,103,20747,302,408,online,1266,54
2017/10/31,102,22067,305,412,offline,1125,47
2017/10/31,105,21103,306,407,online,775,52
2017/10/31,105,21067,302,408,online,1558,58
