sales_region_code,item_code,first_cate_code,secnod_cate_code,ds,yhat
103,20949,307,403,2015-11,0.0
103,20949,307,403,2015-12,0.0
103,20949,307,403,2016-01,0.0
103,20949,307,403,2016-02,0.0
103,20949,307,403,2016-03,0.0
103,20949,307,403,2016-04,0.010009303001630974
103,20949,307,403,2016-05,0.042212408782867424
103,20949,307,403,2016-06,0.029975526012544152
103,20949,307,403,2016-07,0.0468166950959184
103,20949,307,403,2016-08,0.04082249546298374
103,20949,307,403,2016-09,0.34750124653838765
103,20949,307,403,2016-10,0.32342436725422774
103,20949,307,403,2016-11,0.6081851966258269
103,20949,307,403,2016-12,0.01133241999716694
103,20949,307,403,2017-01,0.0710156793191783
103,20949,307,403,2017-02,0.5132904200474565
103,20949,307,403,2017-03,1.0493367871695518
103,20949,307,403,2017-04,1.32262705727238
103,20949,307,403,2017-05,3.747220663831581
103,20949,307,403,2017-06,1.7723320769608597
103,20949,307,403,2017-07,2.4775023169960977
103,20949,307,403,2017-08,1.877548914042079
103,20949,307,403,2017-09,16.316312520924424
103,20949,307,403,2017-10,13.113807360289123
103,20949,307,403,2017-11,24.8770697940183
103,20949,307,403,2017-12,0.9815997738911899
103,20949,307,403,2018-01,1.6452570848878474
103,20949,307,403,2018-02,7.111693589697427
103,20949,307,403,2018-03,21.36648370421517
103,20949,307,403,2018-04,5.911551022257684
103,20949,307,403,2018-05,12.721884034721032
103,20949,307,403,2018-06,2.7791790808128423
103,20949,307,403,2018-07,2.216546980996026
103,20949,307,403,2018-08,1.2242078033853372
103,20949,307,403,2018-09,4.583033326222812
103,20949,307,403,2018-10,0.46142115219373897
103,20949,307,403,2018-11,0.0
103,20949,307,403,2018-12,0.0
103,20949,307,403,2019-01,0.0
103,20949,307,403,2019-02,0.0
103,20949,307,403,2019-03,0.0
103,20953,302,408,2015-09,0.0
103,20953,302,408,2015-10,0.0
103,20953,302,408,2015-11,0.0
103,20953,302,408,2015-12,0.0
103,20953,302,408,2016-01,0.0
103,20953,302,408,2016-02,0.0
103,20953,302,408,2016-03,0.0
103,20953,302,408,2016-04,0.0
103,20953,302,408,2016-05,0.0
103,20953,302,408,2016-06,0.0
103,20953,302,408,2016-07,0.0
103,20953,302,408,2016-08,0.0
103,20953,302,408,2016-09,0.0
103,20953,302,408,2016-10,0.0
103,20953,302,408,2016-11,0.0
103,20953,302,408,2016-12,0.793900284572065
103,20953,302,408,2017-01,9.536269691559353
103,20953,302,408,2017-02,45.608523446296736
103,20953,302,408,2017-03,51.0637318466872
103,20953,302,408,2017-04,40.454438424790695
103,20953,302,408,2017-05,40.489898215913534
103,20953,302,408,2017-06,65.50934940136061
103,20953,302,408,2017-07,277.04417213823865
103,20953,302,408,2017-08,375.91235662358565
103,20953,302,408,2017-09,370.8104108721806
103,20953,302,408,2017-10,447.29669076142306
103,20953,302,408,2017-11,1116.6146389754438
103,20953,302,408,2017-12,2209.068548465513
103,20953,302,408,2018-01,9336.847227681355
103,20953,302,408,2018-02,2122.7256231938513
103,20953,302,408,2018-03,2153.753162119789
103,20953,302,408,2018-04,1216.7997970789525
103,20953,302,408,2018-05,792.3751415143139
103,20953,302,408,2018-06,706.4864923363584
103,20953,302,408,2018-07,2051.9163525178706
103,20953,302,408,2018-08,2099.0486030739717
103,20953,302,408,2018-09,1488.1883685601665
103,20953,302,408,2018-10,1590.236640239812
103,20953,302,408,2018-11,3480.4650428334853
103,20953,302,408,2018-12,5890.927981741541
103,20953,302,408,2019-01,24141.943703353234
103,20953,302,408,2019-02,8931.81214229198
103,20953,302,408,2019-03,4597.659003525693
103,20956,307,403,2015-09,0.0
103,20956,307,403,2015-10,0.0
103,20956,307,403,2015-11,0.0
103,20956,307,403,2015-12,0.0
103,20956,307,403,2016-01,0.0
103,20956,307,403,2016-02,0.0
103,20956,307,403,2016-03,11.19526463144763
103,20956,307,403,2016-04,15.010045425073164
103,20956,307,403,2016-05,12.607693280571096
103,20956,307,403,2016-06,9.770796599579386
103,20956,307,403,2016-07,20.77124207215536
103,20956,307,403,2016-08,58.37441300221117
103,20956,307,403,2016-09,28.34034454538069
103,20956,307,403,2016-10,50.14885694950312
103,20956,307,403,2016-11,73.99558275996357
103,20956,307,403,2016-12,43.36001680516293
103,20956,307,403,2017-01,315.11929693392955
103,20956,307,403,2017-02,474.35569797271114
103,20956,307,403,2017-03,1177.9516396874321
103,20956,307,403,2017-04,263.247624086809
103,20956,307,403,2017-05,105.74195274929241
103,20956,307,403,2017-06,56.90390709415846
103,20956,307,403,2017-07,98.11319482844262
103,20956,307,403,2017-08,192.41942381383106
103,20956,307,403,2017-09,73.69849180715734
103,20956,307,403,2017-10,94.15527728023262
103,20956,307,403,2017-11,98.96062367690824
103,20956,307,403,2017-12,31.937665553378167
103,20956,307,403,2018-01,211.48755188097326
103,20956,307,403,2018-02,110.75277926047463
103,20956,307,403,2018-03,349.547643606035
103,20956,307,403,2018-04,74.96241994711085
103,20956,307,403,2018-05,29.279418547084326
103,20956,307,403,2018-06,15.783434783728927
103,20956,307,403,2018-07,27.69597311587653
103,20956,307,403,2018-08,50.82437515768391
103,20956,307,403,2018-09,19.284623260378932
103,20956,307,403,2018-10,23.846685135830462
103,20956,307,403,2018-11,23.59467866835773
103,20956,307,403,2018-12,6.685351129289436
103,20956,307,403,2019-01,43.27731428717437
103,20956,307,403,2019-02,25.056975483093627
103,20956,307,403,2019-03,48.60077956224177
103,20973,306,407,2015-09,16806.824244921598
103,20973,306,407,2015-10,8207.915384787162
103,20973,306,407,2015-11,14566.29770075562
103,20973,306,407,2015-12,19023.17795276921
103,20973,306,407,2016-01,15051.632226040241
103,20973,306,407,2016-02,6565.307579876552
103,20973,306,407,2016-03,17392.262859244165
103,20973,306,407,2016-04,12189.740010089943
103,20973,306,407,2016-05,13792.256937558066
103,20973,306,407,2016-06,15133.678323460821
103,20973,306,407,2016-07,10407.381207513055
103,20973,306,407,2016-08,15824.970066267373
103,20973,306,407,2016-09,16088.936358875457
103,20973,306,407,2016-10,8702.672556748696
103,20973,306,407,2016-11,14816.450127597349
103,20973,306,407,2016-12,18451.75290654626
103,20973,306,407,2017-01,12735.875650336244
103,20973,306,407,2017-02,9047.279158073112
103,20973,306,407,2017-03,17706.577372102478
103,20973,306,407,2017-04,12530.983175673608
103,20973,306,407,2017-05,14666.789404999929
103,20973,306,407,2017-06,16201.19384551386
103,20973,306,407,2017-07,11135.604362742011
103,20973,306,407,2017-08,17466.673536618644
103,20973,306,407,2017-09,18113.90993853982
103,20973,306,407,2017-10,9935.01458518668
103,20973,306,407,2017-11,16835.68211908924
103,20973,306,407,2017-12,21452.261759137586
103,20973,306,407,2018-01,18004.29193484574
103,20973,306,407,2018-02,6704.411367154424
103,20973,306,407,2018-03,20471.119661456218
103,20973,306,407,2018-04,14468.699172929975
103,20973,306,407,2018-05,17100.992042633377
103,20973,306,407,2018-06,18724.361550398826
103,20973,306,407,2018-07,12909.417988584026
103,20973,306,407,2018-08,19982.531357071493
103,20973,306,407,2018-09,20699.101916284533
103,20973,306,407,2018-10,11476.551673736745
103,20973,306,407,2018-11,19078.08488708569
103,20973,306,407,2018-12,24297.63518361187
103,20973,306,407,2019-01,20625.059830330694
103,20973,306,407,2019-02,12560.617373827949
103,20973,306,407,2019-03,22319.117369008287
103,20980,303,401,2015-09,0.0
103,20980,303,401,2015-10,0.0
103,20980,303,401,2015-11,0.0
103,20980,303,401,2015-12,0.0
103,20980,303,401,2016-01,0.0
103,20980,303,401,2016-02,0.0
103,20980,303,401,2016-03,0.0
103,20980,303,401,2016-04,0.0
103,20980,303,401,2016-05,0.0
103,20980,303,401,2016-06,0.0
103,20980,303,401,2016-07,0.0
103,20980,303,401,2016-08,0.0
103,20980,303,401,2016-09,0.0
103,20980,303,401,2016-10,0.0
103,20980,303,401,2016-11,0.0
103,20980,303,401,2016-12,0.04480086504866554
103,20980,303,401,2017-01,0.6515542287541594
103,20980,303,401,2017-02,1.9126956445354983
103,20980,303,401,2017-03,5.7595696990339444
103,20980,303,401,2017-04,1.9198351641229652
103,20980,303,401,2017-05,21.09544748706988
103,20980,303,401,2017-06,7.652689169246228
103,20980,303,401,2017-07,7.492451115792729
103,20980,303,401,2017-08,12.411200925411729
103,20980,303,401,2017-09,9.686630324831643
103,20980,303,401,2017-10,18.430341676583044
103,20980,303,401,2017-11,90.51618623089969
103,20980,303,401,2017-12,90.1242100355341
103,20980,303,401,2018-01,172.22131738517442
103,20980,303,401,2018-02,231.66483222231773
103,20980,303,401,2018-03,895.3475867100248
103,20980,303,401,2018-04,214.80180240362353
103,20980,303,401,2018-05,2864.9233922915196
103,20980,303,401,2018-06,1070.7401532821195
103,20980,303,401,2018-07,952.5475693461925
103,20980,303,401,2018-08,1537.5614775036588
103,20980,303,401,2018-09,1214.6678091866045
103,20980,303,401,2018-10,1451.042169747918
103,20980,303,401,2018-11,2733.4891759802654
103,20980,303,401,2018-12,1244.1011375339926
103,20980,303,401,2019-01,1205.4184808973102
103,20980,303,401,2019-02,1278.5040506218616
103,20980,303,401,2019-03,3945.3762752837665
103,20981,304,409,2015-09,0.41306403347249254
103,20981,304,409,2015-10,0.460237413293714
103,20981,304,409,2015-11,0.12160680700406395
103,20981,304,409,2015-12,0.3000718963464786
103,20981,304,409,2016-01,0.8269134278541732
103,20981,304,409,2016-02,0.3308953715626927
103,20981,304,409,2016-03,0.18020547384600788
103,20981,304,409,2016-04,0.060268269207313846
103,20981,304,409,2016-05,0.011894549297433527
103,20981,304,409,2016-06,0.0
103,20981,304,409,2016-07,0.0
103,20981,304,409,2016-08,0.0
103,20981,304,409,2016-09,0.0
103,20981,304,409,2016-10,0.0
103,20981,304,409,2016-11,0.0
103,20981,304,409,2016-12,0.0
103,20981,304,409,2017-01,0.0
103,20981,304,409,2017-02,0.0
103,20981,304,409,2017-03,0.0
103,20981,304,409,2017-04,0.0
103,20981,304,409,2017-05,0.0
103,20981,304,409,2017-06,0.0
103,20981,304,409,2017-07,0.0
103,20981,304,409,2017-08,0.0
103,20981,304,409,2017-09,0.0
103,20981,304,409,2017-10,0.0
103,20981,304,409,2017-11,0.0
103,20981,304,409,2017-12,0.0
103,20981,304,409,2018-01,0.0
103,20981,304,409,2018-02,0.0
103,20981,304,409,2018-03,0.0
103,20981,304,409,2018-04,0.0
103,20981,304,409,2018-05,24.082451566692797
103,20981,304,409,2018-06,5.170700434449026
103,20981,304,409,2018-07,280.65082971060866
103,20981,304,409,2018-08,227.69499403700632
103,20981,304,409,2018-09,402.06534198677394
103,20981,304,409,2018-10,756.9088966264137
103,20981,304,409,2018-11,185.59238955267597
103,20981,304,409,2018-12,825.1508609018823
103,20981,304,409,2019-01,2759.107250406689
103,20981,304,409,2019-02,2506.154860139877
103,20981,304,409,2019-03,1690.942051056527
103,20984,306,407,2015-09,0.0
103,20984,306,407,2015-10,0.0
103,20984,306,407,2015-11,0.0
103,20984,306,407,2015-12,0.23314415927102689
103,20984,306,407,2016-01,0.0
103,20984,306,407,2016-02,0.0
103,20984,306,407,2016-03,0.0
103,20984,306,407,2016-04,0.0
103,20984,306,407,2016-05,0.0
103,20984,306,407,2016-06,0.0
103,20984,306,407,2016-07,0.0
103,20984,306,407,2016-08,0.0
103,20984,306,407,2016-09,0.0
103,20984,306,407,2016-10,0.0
103,20984,306,407,2016-11,0.0
103,20984,306,407,2016-12,0.0
103,20984,306,407,2017-01,0.04198612878724845
103,20984,306,407,2017-02,2.247288223277441
103,20984,306,407,2017-03,3.7212367787734695
103,20984,306,407,2017-04,4.231647861103476
103,20984,306,407,2017-05,2.4927269500295313
103,20984,306,407,2017-06,2.659230508232016
103,20984,306,407,2017-07,2.8618901707085382
103,20984,306,407,2017-08,21.32085820025687
103,20984,306,407,2017-09,19.737697165001126
103,20984,306,407,2017-10,113.25137338541636
103,20984,306,407,2017-11,121.76209314726361
103,20984,306,407,2017-12,0.0
103,20984,306,407,2018-01,36.8568341529327
103,20984,306,407,2018-02,609.5854134124254
103,20984,306,407,2018-03,1519.7258357798612
103,20984,306,407,2018-04,1327.7195668413433
103,20984,306,407,2018-05,551.618673563079
103,20984,306,407,2018-06,339.6673669187997
103,20984,306,407,2018-07,210.83593241815572
103,20984,306,407,2018-08,243.59152010508316
103,20984,306,407,2018-09,131.15689864045345
103,20984,306,407,2018-10,248.45532887621275
103,20984,306,407,2018-11,155.54309682003694
103,20984,306,407,2018-12,0.0
103,20984,306,407,2019-01,7.490516953055927
103,20984,306,407,2019-02,111.25840162824488
103,20984,306,407,2019-03,35.31483842788746
103,20985,303,401,2015-09,0.44013555027264384
103,20985,303,401,2015-10,0.0
103,20985,303,401,2015-11,0.42582159446119466
103,20985,303,401,2015-12,0.09880096659277791
103,20985,303,401,2016-01,0.15911167644855853
103,20985,303,401,2016-02,0.14936399665314637
103,20985,303,401,2016-03,0.0
103,20985,303,401,2016-04,0.0
103,20985,303,401,2016-05,0.0
103,20985,303,401,2016-06,0.0
103,20985,303,401,2016-07,0.0
103,20985,303,401,2016-08,0.0
103,20985,303,401,2016-09,0.08936777119277264
103,20985,303,401,2016-10,0.0
103,20985,303,401,2016-11,0.06441547803634055
103,20985,303,401,2016-12,0.0
103,20985,303,401,2017-01,0.0
103,20985,303,401,2017-02,0.0
103,20985,303,401,2017-03,2.407335260547829
103,20985,303,401,2017-04,2.013413987049863
103,20985,303,401,2017-05,58.37864605047138
103,20985,303,401,2017-06,13.609984803288377
103,20985,303,401,2017-07,78.81453873259953
103,20985,303,401,2017-08,20.292385070264793
103,20985,303,401,2017-09,0.0
103,20985,303,401,2017-10,1135.8058549084942
103,20985,303,401,2017-11,0.0
103,20985,303,401,2017-12,0.0
103,20985,303,401,2018-01,0.0
103,20985,303,401,2018-02,0.0
103,20985,303,401,2018-03,406.23664811028635
103,20985,303,401,2018-04,201.86218641575562
103,20985,303,401,2018-05,1160.6946943417859
103,20985,303,401,2018-06,67.09394683437279
103,20985,303,401,2018-07,129.06062335004657
103,20985,303,401,2018-08,13.326516170757419
103,20985,303,401,2018-09,0.0
103,20985,303,401,2018-10,58.485306050103155
103,20985,303,401,2018-11,4.904780586445953
103,20985,303,401,2018-12,10.424012808291193
103,20985,303,401,2019-01,9.474931479337823
103,20985,303,401,2019-02,31.784380435969545
103,20985,303,401,2019-03,0.0
103,20992,303,411,2015-09,0.0
103,20992,303,411,2015-10,0.0
103,20992,303,411,2015-11,0.0
103,20992,303,411,2015-12,0.0
103,20992,303,411,2016-01,0.0
103,20992,303,411,2016-02,0.0
103,20992,303,411,2016-03,0.0
103,20992,303,411,2016-04,0.0
103,20992,303,411,2016-05,0.0
103,20992,303,411,2016-06,0.0
103,20992,303,411,2016-07,0.0
103,20992,303,411,2016-08,0.0
103,20992,303,411,2016-09,0.0
103,20992,303,411,2016-10,0.0
103,20992,303,411,2016-11,0.0
103,20992,303,411,2016-12,0.0
103,20992,303,411,2017-01,0.0
103,20992,303,411,2017-02,0.0
103,20992,303,411,2017-03,0.0
103,20992,303,411,2017-04,1.0408936070719064
103,20992,303,411,2017-05,2.146205599440909
103,20992,303,411,2017-06,7.836299632745626
103,20992,303,411,2017-07,24.133430427176847
103,20992,303,411,2017-08,25.292292554988475
103,20992,303,411,2017-09,20.27840028770151
103,20992,303,411,2017-10,27.894970176191272
103,20992,303,411,2017-11,58.12494853679704
103,20992,303,411,2017-12,95.729938197248
103,20992,303,411,2018-01,184.67796494033033
103,20992,303,411,2018-02,35.06238953472228
103,20992,303,411,2018-03,275.0835106761106
103,20992,303,411,2018-04,58.26038343507056
103,20992,303,411,2018-05,22.71116646097256
103,20992,303,411,2018-06,51.37054893824698
103,20992,303,411,2018-07,88.0850666336923
103,20992,303,411,2018-08,60.565357948596194
103,20992,303,411,2018-09,27.178562207202898
103,20992,303,411,2018-10,28.627467568975806
103,20992,303,411,2018-11,50.62299435495867
103,20992,303,411,2018-12,58.192662188140154
103,20992,303,411,2019-01,90.68008381637696
103,20992,303,411,2019-02,15.595803521348834
103,20992,303,411,2019-03,78.22581398662861
103,20993,306,407,2015-09,0.0
103,20993,306,407,2015-10,0.0
103,20993,306,407,2015-11,0.0
103,20993,306,407,2015-12,0.06389480266274757
103,20993,306,407,2016-01,0.0
103,20993,306,407,2016-02,0.0
103,20993,306,407,2016-03,0.0
103,20993,306,407,2016-04,0.0
103,20993,306,407,2016-05,0.0
103,20993,306,407,2016-06,0.0
103,20993,306,407,2016-07,0.0
103,20993,306,407,2016-08,0.0
103,20993,306,407,2016-09,0.0
103,20993,306,407,2016-10,0.0
103,20993,306,407,2016-11,0.0
103,20993,306,407,2016-12,0.0
103,20993,306,407,2017-01,0.7660827479724177
103,20993,306,407,2017-02,5.906292907838578
103,20993,306,407,2017-03,38.6059885439065
103,20993,306,407,2017-04,54.54622399409561
103,20993,306,407,2017-05,31.7247319592219
103,20993,306,407,2017-06,30.341349587233694
103,20993,306,407,2017-07,93.9114354922126
103,20993,306,407,2017-08,239.27654382550668
103,20993,306,407,2017-09,478.6516862684143
103,20993,306,407,2017-10,462.72276492989437
103,20993,306,407,2017-11,252.93842109176853
103,20993,306,407,2017-12,0.0
103,20993,306,407,2018-01,3296.7974372613253
103,20993,306,407,2018-02,3846.443980994443
103,20993,306,407,2018-03,11777.656594545486
103,20993,306,407,2018-04,8230.13722934819
103,20993,306,407,2018-05,3216.0182205587903
103,20993,306,407,2018-06,1775.471172032955
103,20993,306,407,2018-07,3131.274405155194
103,20993,306,407,2018-08,3683.484586179714
103,20993,306,407,2018-09,4876.5664679327265
103,20993,306,407,2018-10,2884.9468717552345
103,20993,306,407,2018-11,1343.283497000832
103,20993,306,407,2018-12,0.0
103,20993,306,407,2019-01,10408.158767684317
103,20993,306,407,2019-02,16519.119237520634
103,20993,306,407,2019-03,30100.192849698036
103,20996,306,407,2015-09,10268.198715875893
103,20996,306,407,2015-10,4827.456433892558
103,20996,306,407,2015-11,8000.848689438936
103,20996,306,407,2015-12,10605.351840179383
103,20996,306,407,2016-01,7025.854669010301
103,20996,306,407,2016-02,3263.9631756761382
103,20996,306,407,2016-03,8745.70120038346
103,20996,306,407,2016-04,6487.380119146465
103,20996,306,407,2016-05,12856.399925457892
103,20996,306,407,2016-06,12387.959411283995
103,20996,306,407,2016-07,5098.761940786995
103,20996,306,407,2016-08,10823.235216759213
103,20996,306,407,2016-09,10445.37843037986
103,20996,306,407,2016-10,5341.757142357951
103,20996,306,407,2016-11,7819.33930380661
103,20996,306,407,2016-12,9884.96413600982
103,20996,306,407,2017-01,4452.740148198401
103,20996,306,407,2017-02,4406.067703505703
103,20996,306,407,2017-03,7646.269479904515
103,20996,306,407,2017-04,5394.673450829037
103,20996,306,407,2017-05,10483.205751896729
103,20996,306,407,2017-06,10103.872588084332
103,20996,306,407,2017-07,3989.012763815145
103,20996,306,407,2017-08,8660.51982202748
103,20996,306,407,2017-09,8372.978050401143
103,20996,306,407,2017-10,4298.913180616486
103,20996,306,407,2017-11,6360.942042553317
103,20996,306,407,2017-12,8155.1596966778325
103,20996,306,407,2018-01,5452.708745103995
103,20996,306,407,2018-02,2972.0775698625234
103,20996,306,407,2018-03,6489.724002821229
103,20996,306,407,2018-04,4601.930933429923
103,20996,306,407,2018-05,9070.823693148193
103,20996,306,407,2018-06,8877.305320662143
103,20996,306,407,2018-07,3504.2711948581045
103,20996,306,407,2018-08,7804.3197556343
103,20996,306,407,2018-09,7485.114370151754
103,20996,306,407,2018-10,3861.558980441707
103,20996,306,407,2018-11,5727.145271540977
103,20996,306,407,2018-12,7298.799126777798
103,20996,306,407,2019-01,4885.727719745457
103,20996,306,407,2019-02,3713.2792757777474
103,20996,306,407,2019-03,5631.060770205695
103,21000,301,405,2015-09,0.0
103,21000,301,405,2015-10,0.0
103,21000,301,405,2015-11,0.0
103,21000,301,405,2015-12,0.0
103,21000,301,405,2016-01,0.0
103,21000,301,405,2016-02,0.0
103,21000,301,405,2016-03,0.0
103,21000,301,405,2016-04,0.287933312231096
103,21000,301,405,2016-05,0.6984356995778923
103,21000,301,405,2016-06,2.6059370855967594
103,21000,301,405,2016-07,0.5533336683266146
103,21000,301,405,2016-08,1.711985536213737
103,21000,301,405,2016-09,3.3339896135498734
103,21000,301,405,2016-10,2.9877194307676724
103,21000,301,405,2016-11,34.45580832017162
103,21000,301,405,2016-12,37.84031933205805
103,21000,301,405,2017-01,13.349557783417513
103,21000,301,405,2017-02,35.512030077984484
103,21000,301,405,2017-03,57.02382477737957
103,21000,301,405,2017-04,82.99034727431348
103,21000,301,405,2017-05,75.0727429127683
103,21000,301,405,2017-06,181.69151513832696
103,21000,301,405,2017-07,29.997824062531127
103,21000,301,405,2017-08,72.02492229205733
103,21000,301,405,2017-09,110.84869190645766
103,21000,301,405,2017-10,70.31889752842204
103,21000,301,405,2017-11,381.7402057442471
103,21000,301,405,2017-12,246.33202843499683
103,21000,301,405,2018-01,47.01416899066978
103,21000,301,405,2018-02,37.91829438100038
103,21000,301,405,2018-03,64.41713223491153
103,21000,301,405,2018-04,49.87360430532756
103,21000,301,405,2018-05,37.47100310899599
103,21000,301,405,2018-06,80.4700388566277
103,21000,301,405,2018-07,12.069013811749121
103,21000,301,405,2018-08,28.746748584801875
103,21000,301,405,2018-09,43.08742980174819
103,21000,301,405,2018-10,25.380331051965648
103,21000,301,405,2018-11,142.97015833785275
103,21000,301,405,2018-12,102.17891387526393
103,21000,301,405,2019-01,24.79211269678516
103,21000,301,405,2019-02,40.616534694051005
103,21000,301,405,2019-03,52.92117223932672
103,21001,305,412,2015-09,6.802904328843911
103,21001,305,412,2015-10,0.19457860519980666
103,21001,305,412,2015-11,0.0
103,21001,305,412,2015-12,2.5491259474506105
103,21001,305,412,2016-01,3.56385955615063
103,21001,305,412,2016-02,1.3183416331676745
103,21001,305,412,2016-03,32.879430442240654
103,21001,305,412,2016-04,12.76170023530966
103,21001,305,412,2016-05,24.965847619240268
103,21001,305,412,2016-06,26.977885414736754
103,21001,305,412,2016-07,11.866805113034902
103,21001,305,412,2016-08,1.6011927689807404
103,21001,305,412,2016-09,1.3426612725944556
103,21001,305,412,2016-10,0.0
103,21001,305,412,2016-11,0.0
103,21001,305,412,2016-12,0.0
103,21001,305,412,2017-01,0.0
103,21001,305,412,2017-02,0.0
103,21001,305,412,2017-03,0.0
103,21001,305,412,2017-04,0.5114476750893585
103,21001,305,412,2017-05,2.3185203481876435
103,21001,305,412,2017-06,4.850045028558182
103,21001,305,412,2017-07,5.090016235198152
103,21001,305,412,2017-08,1.985179553981208
103,21001,305,412,2017-09,2.917172693573867
103,21001,305,412,2017-10,0.0
103,21001,305,412,2017-11,0.0
103,21001,305,412,2017-12,1.8611254422452208
103,21001,305,412,2018-01,2.457932336012128
103,21001,305,412,2018-02,2.7638612363196526
103,21001,305,412,2018-03,23.730047833603884
103,21001,305,412,2018-04,8.624864987128623
103,21001,305,412,2018-05,23.582813762902358
103,21001,305,412,2018-06,34.843366255422296
103,21001,305,412,2018-07,24.30710011286101
103,21001,305,412,2018-08,7.558294294359228
103,21001,305,412,2018-09,9.298549959940743
103,21001,305,412,2018-10,0.04967168213288867
103,21001,305,412,2018-11,0.0
103,21001,305,412,2018-12,3.7591644590898348
103,21001,305,412,2019-01,5.331743638203317
103,21001,305,412,2019-02,7.256965925459245
103,21001,305,412,2019-03,48.29927982808495
103,21016,308,404,2015-09,0.0
103,21016,308,404,2015-10,0.0
103,21016,308,404,2015-11,0.0
103,21016,308,404,2015-12,0.0
103,21016,308,404,2016-01,0.0
103,21016,308,404,2016-02,0.0
103,21016,308,404,2016-03,0.0
103,21016,308,404,2016-04,0.0
103,21016,308,404,2016-05,0.0
103,21016,308,404,2016-06,0.0
103,21016,308,404,2016-07,0.0
103,21016,308,404,2016-08,0.0
103,21016,308,404,2016-09,0.0
103,21016,308,404,2016-10,0.0
103,21016,308,404,2016-11,0.0
103,21016,308,404,2016-12,0.0
103,21016,308,404,2017-01,0.0
103,21016,308,404,2017-02,0.0
103,21016,308,404,2017-03,0.0
103,21016,308,404,2017-04,0.0
103,21016,308,404,2017-05,0.0
103,21016,308,404,2017-06,0.0
103,21016,308,404,2017-07,0.06205306625690132
103,21016,308,404,2017-08,0.1631831649435062
103,21016,308,404,2017-09,1.284710916735444
103,21016,308,404,2017-10,0.845375535020132
103,21016,308,404,2017-11,5.005195434508419
103,21016,308,404,2017-12,30.596374007236708
103,21016,308,404,2018-01,40.345038886189435
103,21016,308,404,2018-02,27.360021046824304
103,21016,308,404,2018-03,53.01335296058564
103,21016,308,404,2018-04,131.0282464948268
103,21016,308,404,2018-05,62.598413755352574
103,21016,308,404,2018-06,88.3138366586863
103,21016,308,404,2018-07,13.546174999489732
103,21016,308,404,2018-08,9.591349596917464
103,21016,308,404,2018-09,10.862674129213886
103,21016,308,404,2018-10,8.045149656144982
103,21016,308,404,2018-11,39.00864414744605
103,21016,308,404,2018-12,165.68799974731337
103,21016,308,404,2019-01,173.54661201790736
103,21016,308,404,2019-02,102.17432646457229
103,21016,308,404,2019-03,179.34787398711563
103,21023,306,407,2015-09,0.0
103,21023,306,407,2015-10,0.0
103,21023,306,407,2015-11,0.0
103,21023,306,407,2015-12,0.0
103,21023,306,407,2016-01,0.0
103,21023,306,407,2016-02,0.0
103,21023,306,407,2016-03,0.005865415149192324
103,21023,306,407,2016-04,0.0
103,21023,306,407,2016-05,0.0
103,21023,306,407,2016-06,0.0
103,21023,306,407,2016-07,0.0
103,21023,306,407,2016-08,0.0
103,21023,306,407,2016-09,0.0
103,21023,306,407,2016-10,0.0
103,21023,306,407,2016-11,0.0
103,21023,306,407,2016-12,0.009136250058039702
103,21023,306,407,2017-01,0.025393443544817176
103,21023,306,407,2017-02,0.04666770976622312
103,21023,306,407,2017-03,0.002427465296937374
103,21023,306,407,2017-04,0.7858868804340635
103,21023,306,407,2017-05,0.3651534468457408
103,21023,306,407,2017-06,0.32965955865774854
103,21023,306,407,2017-07,0.8830838104428346
103,21023,306,407,2017-08,2.463313571595879
103,21023,306,407,2017-09,2.260601428413442
103,21023,306,407,2017-10,3.512021549861447
103,21023,306,407,2017-11,11.851789566970625
103,21023,306,407,2017-12,21.742570226755014
103,21023,306,407,2018-01,18.66763842142205
103,21023,306,407,2018-02,12.728034011617234
103,21023,306,407,2018-03,1.411985416630615
103,21023,306,407,2018-04,283.61676588491406
103,21023,306,407,2018-05,121.20225610393491
103,21023,306,407,2018-06,61.36773989813439
103,21023,306,407,2018-07,70.30771693141078
103,21023,306,407,2018-08,142.11612381558683
103,21023,306,407,2018-09,87.04195879745731
103,21023,306,407,2018-10,91.26083920337145
103,21023,306,407,2018-11,117.65430030969324
103,21023,306,407,2018-12,115.96091139712581
103,21023,306,407,2019-01,59.59536803706535
103,21023,306,407,2019-02,48.6543411497983
103,21023,306,407,2019-03,1.8116447081607574
103,21026,306,407,2015-09,33.94110305407991
103,21026,306,407,2015-10,19.44187476350186
103,21026,306,407,2015-11,21.92392900567908
103,21026,306,407,2015-12,27.285319392286674
103,21026,306,407,2016-01,32.98268672154555
103,21026,306,407,2016-02,23.231092904676274
103,21026,306,407,2016-03,59.087880335899435
103,21026,306,407,2016-04,8.421579352048303
103,21026,306,407,2016-05,37.406198651150504
103,21026,306,407,2016-06,66.39852450827532
103,21026,306,407,2016-07,15.483316382250406
103,21026,306,407,2016-08,31.3361091735043
103,21026,306,407,2016-09,25.953537059414117
103,21026,306,407,2016-10,18.395513986732656
103,21026,306,407,2016-11,18.623828554583305
103,21026,306,407,2016-12,19.957683731549945
103,21026,306,407,2017-01,18.61512850010008
103,21026,306,407,2017-02,24.850511311519895
103,21026,306,407,2017-03,45.05254707212072
103,21026,306,407,2017-04,6.060071958095985
103,21026,306,407,2017-05,28.421045952520664
103,21026,306,407,2017-06,49.99246799330824
