sales_region_code,item_code,first_cate_code,secnod_cate_code,ds,trend
103,20135,303,401,2016-10,784.4521733582394
103,20135,303,401,2016-11,806.7969397789965
103,20135,303,401,2016-12,886.0320140349171
103,20135,303,401,2017-01,694.0926650753648
103,20135,303,401,2017-02,860.5693248159394
103,20135,303,401,2017-03,1104.9733868478493
103,20135,303,401,2017-04,1151.5806959881622
103,20135,303,401,2017-05,1274.963975041138
103,20135,303,401,2017-06,1316.091546167378
103,20135,303,401,2017-07,1444.9585587752697
103,20135,303,401,2017-08,1531.349253815758
103,20135,303,401,2017-09,1564.2063410895767
103,20135,303,401,2017-10,1701.3438209869048
103,20135,303,401,2017-11,1723.4673423727306
103,20135,303,401,2017-12,1793.768938875896
103,20135,303,401,2018-01,1726.504394849329
103,20135,303,401,2018-02,931.0326895767205
103,20135,303,401,2018-03,1426.1397718227968
103,20135,303,401,2018-04,1208.3435384757515
103,20135,303,401,2018-05,1070.92324498162
103,20135,303,401,2018-06,864.4111051767571
103,20135,303,401,2018-07,715.5263723836786
103,20135,303,401,2018-08,534.9148469650523
103,20135,303,401,2018-09,345.6933006445954
103,20135,303,401,2018-10,179.51797436711092
103,20135,303,401,2018-11,1.760843291748623
103,20135,303,401,2018-12,-175.87889823083043
103,20135,303,401,2019-01,-356.49042364945655
103,20135,303,401,2019-02,-477.23080928565383
103,20135,303,401,2019-03,-674.8275974023759
103,20139,306,407,2015-09,10.574295169012016
103,20139,306,407,2015-10,13.247583592003943
103,20139,306,407,2015-11,17.474050271161662
103,20139,306,407,2015-12,21.621392166440565
103,20139,306,407,2016-01,24.4869133796722
103,20139,306,407,2016-02,16.94304819465462
103,20139,306,407,2016-03,32.25755700581964
103,20139,306,407,2016-04,34.666861445229486
103,20139,306,407,2016-05,39.38728814150902
103,20139,306,407,2016-06,41.56659687562715
103,20139,306,407,2016-07,46.49407173431139
103,20139,306,407,2016-08,49.733388574497916
103,20139,306,407,2016-09,49.13969722037587
103,20139,306,407,2016-10,51.25873816703792
103,20139,306,407,2016-11,50.02783811398971
103,20139,306,407,2016-12,52.13212605443352
103,20139,306,407,2017-01,38.96549276620149
103,20139,306,407,2017-02,44.46224283238484
103,20139,306,407,2017-03,54.34933986002886
103,20139,306,407,2017-04,56.31914154675115
103,20139,306,407,2017-05,66.42713029226364
103,20139,306,407,2017-06,75.32386762207965
103,20139,306,407,2017-07,89.81780995042067
103,20139,306,407,2017-08,102.00478004582806
103,20139,306,407,2017-09,110.31937608817607
103,20139,306,407,2017-10,125.9887405084117
103,20139,306,407,2017-11,133.52980480847663
103,20139,306,407,2017-12,149.97285744464074
103,20139,306,407,2018-01,162.16150294122474
103,20139,306,407,2018-02,100.63942684209175
103,20139,306,407,2018-03,184.45733937241963
103,20139,306,407,2018-04,173.3260642430434
103,20139,306,407,2018-05,167.41273712530526
103,20139,306,407,2018-06,150.69858145963624
103,20139,306,407,2018-07,144.03099789127634
103,20139,306,407,2018-08,132.14847467398295
103,20139,306,407,2018-09,116.57187586158234
103,20139,306,407,2018-10,108.76673543995399
103,20139,306,407,2018-11,93.9443862802641
103,20139,306,407,2018-12,85.38499620592508
103,20139,306,407,2019-01,73.50247298863168
103,20139,306,407,2019-02,56.176048258738774
103,20139,306,407,2019-03,49.43129202193295
103,20142,306,407,2015-09,0.1931053505795884
103,20142,306,407,2015-10,0.15692327271282508
103,20142,306,407,2015-11,0.14550583766744402
103,20142,306,407,2015-12,0.12576831037817818
103,20142,306,407,2016-01,0.0971382239146506
103,20142,306,407,2016-02,0.042759285025292096
103,20142,306,407,2016-03,0.05241394462384747
103,20142,306,407,2016-04,0.026930593169413174
103,20142,306,407,2016-05,0.0032428463524337686
103,20142,306,407,2016-06,-0.02065339486232634
103,20142,306,407,2016-07,-0.04592591580206018
103,20142,306,407,2016-08,-0.07091447148566592
103,20142,306,407,2016-09,-0.09242100601439397
103,20142,306,407,2016-10,-0.1200894295934653
103,20142,306,407,2016-11,-0.14001028749846514
103,20142,306,407,2016-12,-0.16926561974180368
103,20142,306,407,2017-01,-0.14173413387845274
103,20142,306,407,2017-02,-0.18354721842507143
103,20142,306,407,2017-03,-0.24181970782690437
103,20142,306,407,2017-04,-0.25781333099102727
103,20142,306,407,2017-05,-0.29099406721930565
103,20142,306,407,2017-06,-0.30540124402247765
103,20142,306,407,2017-07,-0.34016872657998765
103,20142,306,407,2017-08,-0.3651585480943958
103,20142,306,407,2017-09,-0.377172029981829
103,20142,306,407,2017-10,-0.4143301323886591
103,20142,306,407,2017-11,-0.42475798406025655
103,20142,306,407,2017-12,-0.46350239091409556
103,20142,306,407,2018-01,-0.48844274182259995
103,20142,306,407,2018-02,-0.2968563392862826
103,20142,306,407,2018-03,-0.5356662191388613
103,20142,306,407,2018-04,-0.5328466072374107
103,20142,306,407,2018-05,2.5309130790004493
103,20142,306,407,2018-06,7.82530987941854
103,20142,306,407,2018-07,13.641394005131195
103,20142,306,407,2018-08,19.287703983984525
103,20142,306,407,2018-09,24.041559142306355
103,20142,306,407,2018-10,30.398184910115265
103,20142,306,407,2018-11,34.79363745791675
103,20142,306,407,2018-12,41.50866583624601
103,20142,306,407,2019-01,47.154975815099355
103,20142,306,407,2019-02,47.444714932402796
103,20142,306,407,2019-03,55.94526693124869
103,20145,306,407,2015-09,-0.27022955120839437
103,20145,306,407,2015-10,-0.23549139460507226
103,20145,306,407,2015-11,-0.23607403802005936
103,20145,306,407,2015-12,-0.22629160721529465
103,20145,306,407,2016-01,-0.20135020747696003
103,20145,306,407,2016-02,-0.10966398966340425
103,20145,306,407,2016-03,-0.17362227764603305
103,20145,306,407,2016-04,-0.1509320020494714
103,20145,306,407,2016-05,-0.13829774959853441
103,20145,306,407,2016-06,-0.11673287622607184
103,20145,306,407,2016-07,-0.10294329563695549
103,20145,306,407,2016-08,-0.08497518482302072
103,20145,306,407,2016-09,-0.06511772991198757
103,20145,306,407,2016-10,-0.04960005187485658
103,20145,306,407,2016-11,-0.030865378011304772
103,20145,306,407,2016-12,-0.014168656284310048
103,20145,306,407,2017-01,0.0011301798076363552
103,20145,306,407,2017-02,0.01809816973902442
103,20145,306,407,2017-03,0.038481927616053464
103,20145,306,407,2017-04,0.05539972863668003
103,20145,306,407,2017-05,0.08300482515449414
103,20145,306,407,2017-06,0.1455700308737823
103,20145,306,407,2017-07,0.22765481340363664
103,20145,306,407,2017-08,0.3098227432413901
103,20145,306,407,2017-09,0.42257205163234746
103,20145,306,407,2017-10,0.9137138730339396
103,20145,306,407,2017-11,2.9248464517984294
103,20145,306,407,2017-12,10.411490828329057
103,20145,306,407,2018-01,19.47500484329153
103,20145,306,407,2018-02,16.1611878996025
103,20145,306,407,2018-03,36.86734652394218
103,20145,306,407,2018-04,44.38425948091004
103,20145,306,407,2018-05,52.215871725304524
103,20145,306,407,2018-06,54.63356880679321
103,20145,306,407,2018-07,60.693503808734796
103,20145,306,407,2018-08,65.00180863801904
103,20145,306,407,2018-09,67.00705614167823
103,20145,306,407,2018-10,73.47944072144932
103,20145,306,407,2018-11,75.2112162224172
103,20145,306,407,2018-12,81.9570728048796
103,20145,306,407,2019-01,86.26537763416387
103,20145,306,407,2019-02,81.62019518776586
103,20145,306,407,2019-03,91.350547528789
103,20147,307,403,2015-09,-2.8849299582771426
103,20147,307,403,2015-10,-2.4502767527039273
103,20147,307,403,2015-11,-2.3899736781758705
103,20147,307,403,2015-12,-2.2139031280207844
103,20147,307,403,2016-01,-1.8868845329309512
103,20147,307,403,2016-02,-0.9706566519875169
103,20147,307,403,2016-03,-1.4508920276619541
103,20147,307,403,2016-04,-1.156612368853795
103,20147,307,403,2016-05,-0.9394341835085924
103,20147,307,403,2016-06,-0.6616405432087497
103,20147,307,403,2016-07,-0.42712928902489905
103,20147,307,403,2016-08,-0.16174762828228498
103,20147,307,403,2016-09,0.1088315347048632
103,20147,307,403,2016-10,0.4108496390624602
103,20147,307,403,2016-11,0.7832839939638265
103,20147,307,403,2016-12,3.5843345873191903
103,20147,307,403,2017-01,8.38337348828367
103,20147,307,403,2017-02,26.987947801586213
103,20147,307,403,2017-03,50.92444748281213
103,20147,307,403,2017-04,69.39632237907946
103,20147,307,403,2017-05,94.56682316314053
103,20147,307,403,2017-06,113.77294670808661
103,20147,307,403,2017-07,140.56393160155767
103,20147,307,403,2017-08,163.85857806421558
103,20147,307,403,2017-09,169.83707398922965
103,20147,307,403,2017-10,164.25986795251612
103,20147,307,403,2017-11,145.39947068974556
103,20147,307,403,2017-12,135.16598032432208
103,20147,307,403,2018-01,119.27576053130723
103,20147,307,403,2018-02,60.680788426291684
103,20147,307,403,2018-03,88.55079548141137
103,20147,307,403,2018-04,70.30979268398688
103,20147,307,403,2018-05,56.75611005823003
103,20147,307,403,2018-06,39.54074267520947
103,20147,307,403,2018-07,24.961424803869562
103,20147,307,403,2018-08,8.803470002473258
103,20147,307,403,2018-09,-6.8650380239099675
103,20147,307,403,2018-10,-22.991215251887198
103,20147,307,403,2018-11,-37.634088270065256
103,20147,307,403,2018-12,-54.78590050624766
103,20147,307,403,2019-01,-70.94385530764396
103,20147,307,403,2019-02,-77.96642775545087
103,20147,307,403,2019-03,-98.16336744282972
103,20150,304,409,2015-09,0.07477288283208387
103,20150,304,409,2015-10,0.06446956726607497
103,20150,304,409,2015-11,0.06391096204851425
103,20150,304,409,2015-12,0.06042843194505512
103,20150,304,409,2016-01,0.052868573176436694
103,20150,304,409,2016-02,0.028176264756349042
103,20150,304,409,2016-03,0.04367808076276155
103,20150,304,409,2016-04,0.03683518590388803
103,20150,304,409,2016-05,0.03244105534403267
103,20150,304,409,2016-06,0.025948934694194598
103,20150,304,409,2016-07,0.021186392879276903
103,20150,304,409,2016-08,0.0154672281580736
103,20150,304,409,2016-09,0.009521706958871843
103,20150,304,409,2016-10,0.004208999567167026
103,20150,304,409,2016-11,-0.0018207941401785876
103,20150,304,409,2016-12,-0.008541479150356376
103,20150,304,409,2017-01,-0.010876722776034539
103,20150,304,409,2017-02,-0.020284338428785263
103,20150,304,409,2017-03,-0.03341104658264358
103,20150,304,409,2017-04,-0.04347316990808379
103,20150,304,409,2017-05,-0.057409534940198396
103,20150,304,409,2017-06,-0.06977523002667281
103,20150,304,409,2017-07,-0.09718679673560293
103,20150,304,409,2017-08,-0.1481730019182298
103,20150,304,409,2017-09,-0.21405089898778598
103,20150,304,409,2017-10,-0.3250660969163726
103,20150,304,409,2017-11,-0.5291689885850795
103,20150,304,409,2017-12,-0.8397309720102071
103,20150,304,409,2018-01,-1.154211711186785
103,20150,304,409,2018-02,-0.8375719350270532
103,20150,304,409,2018-03,-1.753324064455213
103,20150,304,409,2018-04,-1.9927783368790692
103,20150,304,409,2018-05,-0.41925866252046773
103,20150,304,409,2018-06,2.6862729804321686
103,20150,304,409,2018-07,5.970889488746952
103,20150,304,409,2018-08,9.21834182791564
103,20150,304,409,2018-09,12.01298313246711
103,20150,304,409,2018-10,15.60848997918306
103,20150,304,409,2018-11,18.196997472403325
103,20150,304,409,2018-12,21.998638130450477
103,20150,304,409,2019-01,25.246090469619165
103,20150,304,409,2019-02,25.594174984165214
103,20150,304,409,2019-03,30.362271583753245
103,20152,305,412,2015-09,-15.91983058560914
103,20152,305,412,2015-10,-13.902008550331272
103,20152,305,412,2015-11,-13.966314263133711
103,20152,305,412,2015-12,-13.422551717380845
103,20152,305,412,2016-01,-11.980787770888721
103,20152,305,412,2016-02,-6.551173899210089
103,20152,305,412,2016-03,-10.411131185958409
103,20152,305,412,2016-04,-9.098518822444719
103,20152,305,412,2016-05,-8.392467469119783
103,20152,305,412,2016-06,-7.144956634093971
103,20152,305,412,2016-07,-6.373767448081002
103,20152,305,412,2016-08,-5.347858634474946
103,20152,305,412,2016-09,-4.1985398982880175
103,20152,305,412,2016-10,-3.3291064965623955
103,20152,305,412,2016-11,-2.244874516718128
103,20152,305,412,2016-12,-1.310297850101879
103,20152,305,412,2017-01,-0.30919437434842967
103,20152,305,412,2017-02,0.6081387248438069
103,20152,305,412,2017-03,1.6683669567048827
103,20152,305,412,2017-04,2.591487681367502
103,20152,305,412,2017-05,3.9058761038807392
103,20152,305,412,2017-06,6.460702440480703
103,20152,305,412,2017-07,11.455407422379649
103,20152,305,412,2017-08,17.03021857515813
103,20152,305,412,2017-09,33.78600482746704
103,20152,305,412,2017-10,87.02139577575979
103,20152,305,412,2017-11,179.1738315369048
103,20152,305,412,2017-12,313.30564830228525
103,20152,305,412,2018-01,451.23585206849555
103,20152,305,412,2018-02,336.2008460524495
103,20152,305,412,2018-03,718.74535377302
103,20152,305,412,2018-04,830.3159813747775
103,20152,305,412,2018-05,997.2493481944907
103,20152,305,412,2018-06,1099.8489465702503
103,20152,305,412,2018-07,1275.7718080506934
103,20152,305,412,2018-08,1417.3160089612234
103,20152,305,412,2018-09,1506.3650698928943
103,20152,305,412,2018-10,1695.8384688174253
103,20152,305,412,2018-11,1775.902934269865
103,20152,305,412,2018-12,1974.3609286736291
103,20152,305,412,2019-01,2115.9051295841573
103,20152,305,412,2019-02,2032.8003771395902
103,20152,305,412,2019-03,2306.1413559950524
103,20155,303,401,2015-09,-7.577969668334406
103,20155,303,401,2015-10,14.386855607504557
103,20155,303,401,2015-11,36.25141201515472
103,20155,303,401,2015-12,60.10498057700169
103,20155,303,401,2016-01,80.79931720182582
103,20155,303,401,2016-02,62.77802503181414
103,20155,303,401,2016-03,126.1985768511186
103,20155,303,401,2016-04,124.9905521542726
103,20155,303,401,2016-05,123.02191589348007
103,20155,303,401,2016-06,110.60613576790463
103,20155,303,401,2016-07,105.35420156207576
103,20155,303,401,2016-08,96.26662394742064
103,20155,303,401,2016-09,84.51081551933697
103,20155,303,401,2016-10,78.44339535017833
103,20155,303,401,2016-11,68.50731629394396
103,20155,303,401,2016-12,64.58888406744562
103,20155,303,401,2017-01,44.026207673518364
103,20155,303,401,2017-02,44.15608272002965
103,20155,303,401,2017-03,46.9790873753968
103,20155,303,401,2017-04,39.42302911648604
103,20155,303,401,2017-05,34.49413350449139
103,20155,303,401,2017-06,27.33983000126306
103,20155,303,401,2017-07,22.008426181705207
103,20155,303,401,2017-08,16.855880096613387
103,20155,303,401,2017-09,12.858144849148209
103,20155,303,401,2017-10,10.630363627565222
103,20155,303,401,2017-11,8.262262768892391
103,20155,303,401,2017-12,6.889176753694479
103,20155,303,401,2018-01,5.580161026052665
103,20155,303,401,2018-02,2.6341173604928665
103,20155,303,401,2018-03,3.4113419557631635
103,20155,303,401,2018-04,2.2163526837698746
103,20155,303,401,2018-05,1.1691361404788791
103,20155,303,401,2018-06,0.04650453632104962
103,20155,303,401,2018-07,-1.073026765415376
103,20155,303,401,2018-08,-2.2124866028370445
103,20155,303,401,2018-09,-3.226033602371781
103,20155,303,401,2018-10,-4.454649508731299
103,20155,303,401,2018-11,-5.395868672592026
103,20155,303,401,2018-12,-6.696812414625554
103,20155,303,401,2019-01,-7.836272252047222
103,20155,303,401,2019-02,-8.057313361589273
103,20155,303,401,2019-03,-9.664396679582673
103,20162,302,408,2015-09,-5.630127732860611
103,20162,302,408,2015-10,-4.868465494149739
103,20162,302,408,2015-11,-4.841096936093657
103,20162,302,408,2015-12,-4.594803882133753
103,20162,302,408,2016-01,-4.039138349679066
103,20162,302,408,2016-02,-2.1660826532882123
103,20162,302,408,2016-03,-3.3785106322918232
103,20162,302,408,2016-04,-2.875014211091167
103,20162,302,408,2016-05,-2.563189678411062
103,20162,302,408,2016-06,-2.0859922019728354
103,20162,302,408,2016-07,-1.747843465833269
103,20162,302,408,2016-08,-1.3334770839307053
103,20162,302,408,2016-09,-0.8959355252739022
103,20162,302,408,2016-10,-0.5181197119368282
103,20162,302,408,2016-11,-0.10687042637955582
103,20162,302,408,2016-12,0.2974247477255604
103,20162,302,408,2017-01,0.4888009826016358
103,20162,302,408,2017-02,0.9398905864481998
103,20162,302,408,2017-03,1.5021877540319633
103,20162,302,408,2017-04,3.6755876799061755
103,20162,302,408,2017-05,12.337211497949502
103,20162,302,408,2017-06,22.69134117229021
103,20162,302,408,2017-07,36.79182083335216
103,20162,302,408,2017-08,62.08556611108808
103,20162,302,408,2017-09,104.06642096519677
103,20162,302,408,2017-10,173.84365364297048
103,20162,302,408,2017-11,232.91616849574802
103,20162,302,408,2017-12,307.5172841565752
103,20162,302,408,2018-01,375.4502161360233
103,20162,302,408,2018-02,254.12585392031184
103,20162,302,408,2018-03,504.74190632653216
103,20162,302,408,2018-04,553.1410848473738
103,20162,302,408,2018-05,638.4163031763559
103,20162,302,408,2018-06,682.503351194315
103,20162,302,408,2018-07,772.0906226252283
103,20162,302,408,2018-08,840.0234734926884
103,20162,302,408,2018-09,877.6070644036693
103,20162,302,408,2018-10,973.697792941561
103,20162,302,408,2018-11,1006.9693090316104
103,20162,302,408,2018-12,1107.3721123904338
103,20162,302,408,2019-01,1175.3049632578939
103,20162,302,408,2019-02,1119.9555077256748
103,20162,302,408,2019-03,1261.4524132177241
103,20164,306,407,2015-09,-0.09513389398792754
103,20164,306,407,2015-10,-0.09003519653739461
103,20164,306,407,2015-11,-0.09767488224119901
103,20164,306,407,2015-12,-0.10224552851066232
103,20164,306,407,2016-01,-0.10026110399343666
103,20164,306,407,2016-02,-0.060987407935311454
103,20164,306,407,2016-03,-0.10617100389948798
103,20164,306,407,2016-04,-0.10402011621084302
103,20164,306,407,2016-05,-0.10880339713568196
103,20164,306,407,2016-06,-0.10656719696760043
103,20164,306,407,2016-07,-0.11143606822645395
103,20164,306,407,2016-08,-0.11277457459458362
103,20164,306,407,2016-09,-0.110410938191154
103,20164,306,407,2016-10,-0.11540925449903408
103,20164,306,407,2016-11,-0.11296278233431847
103,20164,306,407,2016-12,-0.118047218781395
103,20164,306,407,2017-01,-0.08844910811000303
103,20164,306,407,2017-02,-0.10123639855734284
103,20164,306,407,2017-03,-0.12193217720428577
103,20164,306,407,2017-04,-0.11926454955818368
103,20164,306,407,2017-05,-0.12454784957224241
103,20164,306,407,2017-06,-0.12179572783015155
103,20164,306,407,2017-07,-0.12716290820928447
103,20164,306,407,2017-08,-0.128458755595912
103,20164,306,407,2017-09,-0.12550271954445189
103,20164,306,407,2017-10,0.2405196037763883
103,20164,306,407,2017-11,2.370439750207451
103,20164,306,407,2017-12,6.539285719051868
103,20164,306,407,2018-01,11.630117257426955
103,20164,306,407,2018-02,9.650502237342526
103,20164,306,407,2018-03,22.098690581817692
103,20164,306,407,2018-04,26.660132558909016
103,20164,306,407,2018-05,28.310392469105317
103,20164,306,407,2018-06,24.507923920789636
103,20164,306,407,2018-07,22.339316967193277
103,20164,306,407,2018-08,19.30483597441831
103,20164,306,407,2018-09,15.792869248511897
103,20164,306,407,2018-10,13.333760472506274
103,20164,306,407,2018-11,10.014409085371218
103,20164,306,407,2018-12,7.362684970594242
103,20164,306,407,2019-01,4.328203977819272
103,20164,306,407,2019-02,1.3011443836784657
103,20164,306,407,2019-03,-1.3530535306432314
103,20172,306,407,2015-09,-0.22516599056114786
103,20172,306,407,2015-10,-0.5309121681329212
103,20172,306,407,2015-11,-0.8802697812644179
103,20172,306,407,2015-12,-1.2480819119935067
103,20172,306,407,2016-01,-1.5461166689589503
103,20172,306,407,2016-02,-1.1413877560320933
103,20172,306,407,2016-03,-2.2579586967368046
103,20172,306,407,2016-04,-2.512667250230943
103,20172,306,407,2016-05,-2.9348825019264586
103,20172,306,407,2016-06,-3.167750277602039
103,20172,306,407,2016-07,-3.6117998980281056
103,20172,306,407,2016-08,-3.9557967427038023
103,20172,306,407,2016-09,-4.155712068187082
103,20172,306,407,2016-10,-4.6326701201643505
103,20172,306,407,2016-11,-4.810742965682452
103,20172,306,407,2016-12,-5.3095246417953295
103,20172,306,407,2017-01,-3.573389813444853
103,20172,306,407,2017-02,8.356140744927743
103,20172,306,407,2017-03,31.202337654220802
103,20172,306,407,2017-04,67.30435779077753
103,20172,306,407,2017-05,131.59583286799875
103,20172,306,407,2017-06,205.7638681820847
103,20172,306,407,2017-07,303.5476963312879
103,20172,306,407,2017-08,398.6272186682115
103,20172,306,407,2017-09,476.2966588151477
103,20172,306,407,2017-10,585.7192096999911
103,20172,306,407,2017-11,648.5747836798079
103,20172,306,407,2017-12,644.1641453284491
103,20172,306,407,2018-01,585.856799665815
103,20172,306,407,2018-02,309.17069618050084
103,20172,306,407,2018-03,474.8847449511775
103,20172,306,407,2018-04,404.0495206051468
103,20172,306,407,2018-05,360.1509350833521
103,20172,306,407,2018-06,293.01680718124226
103,20172,306,407,2018-07,245.41713309121522
103,20172,306,407,2018-08,187.1097910952112
103,20172,306,407,2018-09,125.55763557981557
103,20172,306,407,2018-10,72.37598910307426
103,20172,306,407,2018-11,14.52492397452173
103,20172,306,407,2018-12,-42.357812889062615
103,20172,306,407,2019-01,-100.6651548850667
103,20172,306,407,2019-02,-141.03976995727072
103,20172,306,407,2019-03,-203.90008246212184
103,20173,303,401,2015-09,-92.16992601315827
103,20173,303,401,2015-10,-71.82944858621973
103,20173,303,401,2015-11,-63.1762364054635
103,20173,303,401,2015-12,-50.301915940769376
103,20173,303,401,2016-01,-33.706955697419176
103,20173,303,401,2016-02,-10.765036644736007
103,20173,303,401,2016-03,-5.519563646203303
103,20173,303,401,2016-04,10.30430257039252
103,20173,303,401,2016-05,35.17451074990481
103,20173,303,401,2016-06,68.88721598762223
103,20173,303,401,2016-07,123.37525503041073
103,20173,303,401,2016-08,204.35211518414812
103,20173,303,401,2016-09,294.0418001621456
103,20173,303,401,2016-10,446.69313887276155
103,20173,303,401,2016-11,620.8860670420546
103,20173,303,401,2016-12,874.2517839539457
103,20173,303,401,2017-01,801.4547509449017
103,20173,303,401,2017-02,1126.7269289479314
103,20173,303,401,2017-03,1560.6393329562063
103,20173,303,401,2017-04,1726.240154788229
103,20173,303,401,2017-05,1964.393370349761
103,20173,303,401,2017-06,1983.0175396640034
103,20173,303,401,2017-07,2098.6752652145983
103,20173,303,401,2017-08,2117.45196040415
103,20173,303,401,2017-09,2043.234564047281
103,20173,303,401,2017-10,2087.7162203570138
103,20173,303,401,2017-11,1934.0683914312763
103,20173,303,401,2017-12,1873.1854899584637
103,20173,303,401,2018-01,1737.7141312706046
103,20173,303,401,2018-02,936.9600755115065
103,20173,303,401,2018-03,1479.8816571706957
103,20173,303,401,2018-04,1303.1568385992096
103,20173,303,401,2018-05,1213.3091233712514
103,20173,303,401,2018-06,1045.1833888106125
103,20173,303,401,2018-07,946.7365468373471
103,20173,303,401,2018-08,811.2652374512646
103,20173,303,401,2018-09,656.1086605009475
103,20173,303,401,2018-10,544.6926609173603
103,20173,303,401,2018-11,398.1351993391045
103,20173,303,401,2018-12,278.12008438345583
103,20173,303,401,2019-01,142.64877499737327
103,20173,303,401,2019-02,12.40357455235774
103,20173,303,401,2019-03,-109.35357671697999
103,20175,304,409,2015-09,3.37751163500711
103,20175,304,409,2015-10,2.8939520826646516
103,20175,304,409,2015-11,2.849770654423173
103,20175,304,409,2015-12,2.672094497919309
103,20175,304,409,2016-01,2.3133981652501916
103,20175,304,409,2016-02,1.2158905912994984
103,20175,304,409,2016-03,1.858632462464951
103,20175,304,409,2016-04,1.5348206724662778
103,20175,304,409,2016-05,1.313339521939397
103,20175,304,409,2016-06,1.007136366771524
103,20175,304,409,2016-07,0.7680740728105555
103,20175,304,409,2016-08,0.49094939637046686
103,20175,304,409,2016-09,0.2112506361081047
103,20175,304,409,2016-10,-0.05437155525392774
103,20175,304,409,2016-11,-0.31650941480338757
103,20175,304,409,2016-12,-0.5997750004789459
103,20175,304,409,2017-01,-0.6243352759572979
103,20175,304,409,2017-02,-0.9692017279526626
103,20175,304,409,2017-03,-1.570153450269152
103,20175,304,409,2017-04,-2.1656789309278124
103,20175,304,409,2017-05,-3.0265015189853686
103,20175,304,409,2017-06,-3.853721955094342
103,20175,304,409,2017-07,-5.142018769473214
103,20175,304,409,2017-08,-6.587518939068343
103,20175,304,409,2017-09,-8.094533241959237
103,20175,304,409,2017-10,-10.723880235559164
103,20175,304,409,2017-11,-13.710743488591755
103,20175,304,409,2017-12,-17.751312580821413
103,20175,304,409,2018-01,-21.39374951500727
103,20175,304,409,2018-02,-14.35903070704912
103,20175,304,409,2018-03,-28.32622501608317
103,20175,304,409,2018-04,-30.752123390029073
103,20175,304,409,2018-05,32.21682745651162
103,20175,304,409,2018-06,145.27135902771803
103,20175,304,409,2018-07,268.010647867439
103,20175,304,409,2018-08,387.84029430577925
103,20175,304,409,2018-09,489.42310113991243
103,20175,304,409,2018-10,623.6341147167066
103,20175,304,409,2018-11,717.6106692795197
103,20175,304,409,2018-12,859.4279351276342
103,20175,304,409,2019-01,979.2575815659742
103,20175,304,409,2019-02,987.4868561470703
103,20175,304,409,2019-03,1166.5042459475997
103,20176,307,403,2015-09,0.12692723204783626
103,20176,307,403,2015-10,0.09946440776541009
103,20176,307,403,2015-11,0.08810558054544286
103,20176,307,403,2015-12,0.07094316381107718
103,20176,307,403,2016-01,0.048541046840128964
103,20176,307,403,2016-02,0.016386581642087512
103,20176,307,403,2016-03,0.010763649110709787
103,20176,307,403,2016-04,-0.009206656747750184
103,20176,307,403,2016-05,-0.029815993123614538
103,20176,307,403,2016-06,-0.048515313284705694
103,20176,307,403,2016-07,-0.07046305522460289
103,20176,307,403,2016-08,-0.09112962158248518
103,20176,307,403,2016-09,-0.1078841540578853
103,20176,307,403,2016-10,-0.1318482457598925
103,20176,307,403,2016-11,-0.14731930723827558
103,20176,307,403,2016-12,-0.1726349307727829
103,20176,307,403,2017-01,-0.14150843502205032
103,20176,307,403,2017-02,-0.17936040851656135
103,20176,307,403,2017-03,-0.232963474799075
103,20176,307,403,2017-04,-0.24525240232680312
103,20176,307,403,2017-05,-0.273899125143377
103,20176,307,403,2017-06,-0.2848773977112637
103,20176,307,403,2017-07,-0.31485156035194306
103,20176,307,403,2017-08,-0.3356650520535114
103,20176,307,403,2017-09,0.19875416246041921
103,20176,307,403,2017-10,2.8391860318591546
103,20176,307,403,2017-11,9.686969992667619
103,20176,307,403,2017-12,18.52060069085843
103,20176,307,403,2018-01,27.390855466237078
103,20176,307,403,2018-02,17.94210242879611
103,20176,307,403,2018-03,26.352335703779705
103,20176,307,403,2018-04,21.045742966978036
103,20176,307,403,2018-05,17.42291881222861
103,20176,307,403,2018-06,12.893627572852134
103,20176,307,403,2018-07,9.223911504999135
103,20176,307,403,2018-08,5.057202873456292
103,20176,307,403,2018-09,0.9268056966208654
103,20176,307,403,2018-10,-3.1418044337731725
103,20176,307,403,2018-11,-7.007717503923786
103,20176,307,403,2018-12,-11.340811741002637
103,20176,307,403,2019-01,-15.507520372545486
103,20176,307,403,2019-02,-17.58816754737136
103,20176,307,403,2019-03,-22.61661560335587
103,20178,307,403,2015-09,0.07222340865504794
103,20178,307,403,2015-10,0.05976839984312111
103,20178,307,403,2015-11,0.05661965020460306
103,20178,307,403,2015-12,0.05044484968408629
103,20178,307,403,2016-01,0.04075917730633651
103,20178,307,403,2016-02,0.019364573623917
103,20178,307,403,2016-03,0.026388922580709063
103,20178,307,403,2016-04,0.017735471133037462
103,20178,307,403,2016-05,0.010264462440555825
103,20178,307,403,2016-06,0.002131332558046459
103,20178,307,403,2016-07,-0.005859424707196946
103,20178,307,403,2016-08,-0.014053051968307308
103,20178,307,403,2016-09,-0.02140076849446403
103,20178,307,403,2016-10,-0.030174906027016505
103,20178,307,403,2016-11,-0.03700189482373463
103,20178,307,403,2016-12,-0.04629562365052442
103,20178,307,403,2017-01,-0.03964279040243412
103,20178,307,403,2017-02,-0.05246153217341218
103,20178,307,403,2017-03,-0.07008288338315771
103,20178,307,403,2017-04,-0.07562281293114456
103,20178,307,403,2017-05,-0.08620386760606587
103,20178,307,403,2017-06,-0.09122323540567472
103,20178,307,403,2017-07,-0.10232440888593541
