date_block_num,sales_region_code,item_code,item_cnt_month,first_cate_code,second_cate_code,item_cnt_month_lag_1,item_cnt_month_lag_2,item_cnt_month_lag_3,date_avg_item_cnt_lag_1,date_item_avg_item_cnt_lag_1,date_item_avg_item_cnt_lag_2,date_item_avg_item_cnt_lag_3,date_region_avg_item_cnt_lag_1,date_region_avg_item_cnt_lag_2,date_region_avg_item_cnt_lag_3,date_region_item_avg_item_cnt_lag_1,date_region_item_avg_item_cnt_lag_2,date_region_item_avg_item_cnt_lag_3,date_region_subtype_avg_item_cnt_lag_1,date_region_subtype_avg_item_cnt_lag_2,date_region_subtype_avg_item_cnt_lag_3,delta_price_lag,delta_revenue_lag_1,delta_cnt_lag,item_avg_item_cnt,date_item_avg_item_cnt_,date_item_avg_item_cnt__lag_11,date_item_avg_item_cnt__lag_12,date_item_avg_item_cnt__lag_13,delta_cnt_lag_11,delta_cnt_lag_12,delta_cnt_lag_13,delta_subtype_cnt_lag_12,month,days,is_promotion_month,date_item_chan_class,item_subtype_first_sale,item_first_sale,is_brand_new,mean_first_sale
31,102,21612,0.0,304,409,,,,,,,,,,,,,,,,,0.0,,0.0,61.06,104.94,,,,,,,2.623974,4,31,0,1.0,0,0,1,12580.0
31,102,21612,0.0,304,409,,,,,,,,,,,,,,,,,0.0,,0.0,61.06,104.94,,,,,,,2.623974,4,31,0,0.0,0,0,1,12580.0
31,102,21617,188.0,303,401,786.0,603.0,1044.0,749.0,742.0,713.0,943.0,725.0,333.8,1180.0,786.0,603.0,1044.0,246.1,266.5,720.0,0.07855,7062923.5,0.2133,59.94,67.94,,,,,,,2.2945104,4,31,0,1.0,4,4,1,0.0
31,102,21629,0.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,0,0,1,0.0
31,102,21629,0.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,102,21647,211.0,302,408,,,,,,,,,,,,,,,,,0.0,,0.0,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,0,0,1,0.0
31,102,21650,0.0,303,401,0.0,,,749.0,510.2,,,725.0,,,0.0,,,246.1,,,-0.06287,7062923.5,4.562,59.94,67.94,,,,,,,2.2945104,4,31,0,0.0,1,1,1,0.0
31,102,21650,0.0,303,401,0.0,,,749.0,510.2,,,725.0,,,0.0,,,246.1,,,-0.06287,7062923.5,4.562,59.94,67.94,,,,,,,2.2945104,4,31,0,1.0,1,1,1,0.0
31,102,21683,17.0,302,408,0.0,,,749.0,55.25,,,725.0,,,0.0,,,360.8,,,0.02084,10421444.0,0.617,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,1,1,1,0.0
31,102,21700,0.0,302,408,0.0,,,749.0,104.5,,,725.0,,,0.0,,,360.8,,,0.028,10421444.0,0.2605,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,1,1,1,0.0
31,102,21700,0.0,302,408,0.0,,,749.0,104.5,,,725.0,,,0.0,,,360.8,,,0.028,10421444.0,0.2605,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,1,1,1,0.0
31,102,21709,126.0,302,408,0.0,,,749.0,128.2,,,725.0,,,0.0,,,360.8,,,-0.007015,10421444.0,1.162,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,1,1,1,0.0
31,102,21733,0.0,306,407,0.0,0.0,,749.0,274.0,2.25,,725.0,333.8,,0.0,0.0,,1740.0,522.5,,0.0765,32391730.0,0.8604,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,2,2,1,0.0
31,102,21733,0.0,306,407,0.0,0.0,,749.0,274.0,2.25,,725.0,333.8,,0.0,0.0,,1740.0,522.5,,0.0765,32391730.0,0.8604,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,2,2,1,0.0
31,102,21791,0.0,302,408,0.0,,,749.0,121.0,,,725.0,,,0.0,,,360.8,,,0.0346,10421444.0,0.1285,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,1,1,1,0.0
31,102,21791,0.0,302,408,0.0,,,749.0,121.0,,,725.0,,,0.0,,,360.8,,,0.0346,10421444.0,0.1285,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,1,1,1,0.0
31,102,21793,0.0,303,411,,,,,,,,,,,,,,,,,0.0,,0.0,9.56,10.2,,,,,,,,4,31,0,1.0,0,0,1,2178.0
31,102,21845,454.0,302,408,2664.0,2120.0,5620.0,749.0,2750.0,2052.0,4028.0,725.0,333.8,1180.0,2664.0,2120.0,5620.0,360.8,157.5,947.0,-0.0964,10421444.0,0.6484,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,4,4,1,0.0
31,102,21855,475.0,302,408,,,,,,,,,,,,,,,,,0.0,,0.0,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,0,0,1,0.0
31,102,21871,8.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,102,21884,0.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,102,21898,134.0,306,407,174.0,,,749.0,100.5,,,725.0,,,174.0,,,1740.0,,,-0.02104,32391730.0,-0.02696,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,1,1,1,0.0
31,102,21939,0.0,306,407,0.0,,,749.0,137.5,,,725.0,,,0.0,,,1740.0,,,0.1289,32391730.0,2.941,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,1,1,1,0.0
31,102,21939,0.0,306,407,0.0,,,749.0,137.5,,,725.0,,,0.0,,,1740.0,,,0.1289,32391730.0,2.941,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,1,1,1,0.0
31,102,21940,148.0,303,401,530.0,207.0,,749.0,259.2,254.2,,725.0,333.8,,530.0,207.0,,246.1,266.5,,-0.0903,7062923.5,0.0669,59.94,67.94,,,,,,,2.2945104,4,31,0,1.0,2,2,1,0.0
31,102,21979,0.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,102,22015,0.0,304,409,0.0,0.0,0.0,749.0,265.5,40.75,750.0,725.0,333.8,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0889,3244281.8,2.424,61.06,104.94,,,,,,,2.623974,4,31,0,1.0,4,4,1,12580.0
31,102,22025,8.0,306,407,109.0,35.0,1098.0,749.0,94.75,29.75,429.0,725.0,333.8,1180.0,109.0,35.0,1098.0,1740.0,522.5,2144.0,-0.0347,32391730.0,0.2405,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,4,4,1,0.0
31,102,22061,89.0,306,407,73.0,,,749.0,90.25,,,725.0,,,73.0,,,1740.0,,,-0.0863,32391730.0,0.0728,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,1,1,1,0.0
31,103,20018,5788.0,306,407,5572.0,1429.0,6770.0,749.0,6692.0,1069.0,6484.0,739.0,352.0,966.5,5572.0,1429.0,6770.0,1146.0,501.8,1110.0,-0.03268,32391730.0,0.704,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,4,4,1,0.0
31,103,20032,0.0,303,401,,,,,,,,,,,,,,,,,0.0,,0.0,59.94,67.94,,,,,,,2.2945104,4,31,0,1.0,0,0,1,0.0
31,103,20032,0.0,303,401,,,,,,,,,,,,,,,,,0.0,,0.0,59.94,67.94,,,,,,,2.2945104,4,31,0,0.0,0,0,1,0.0
31,103,20080,30.0,302,408,527.0,,,749.0,131.8,,,739.0,,,527.0,,,513.5,,,0.0615,10421444.0,2.729,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,1,1,1,0.0
31,103,20121,136.0,306,407,609.0,138.0,0.0,749.0,441.2,125.0,4.5,739.0,352.0,966.5,609.0,138.0,0.0,1146.0,501.8,1110.0,-0.05725,32391730.0,0.159,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,3,3,1,0.0
31,103,20127,0.0,307,403,114.0,110.0,0.0,749.0,982.0,355.0,50.5,739.0,352.0,966.5,114.0,110.0,0.0,1303.0,449.2,1856.0,-0.07904,8232688.5,-0.192,111.56,79.06,,,,,,,4.090849,4,31,0,1.0,3,3,1,0.0
31,103,20130,0.0,306,407,34.0,372.0,99.0,749.0,547.0,490.0,214.2,739.0,352.0,966.5,34.0,372.0,99.0,1146.0,501.8,1110.0,0.00688,32391730.0,0.1736,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,3,3,1,0.0
31,103,20131,3874.0,306,407,1837.0,95.0,703.0,749.0,2838.0,781.0,898.0,739.0,352.0,966.5,1837.0,95.0,703.0,1146.0,501.8,1110.0,-0.1499,32391730.0,1.602,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,3,3,1,0.0
31,103,20137,0.0,304,409,,,,,,,,,,,,,,,,,0.0,,0.0,61.06,104.94,,,,,,,2.623974,4,31,0,1.0,0,0,1,4110.0
31,103,20137,0.0,304,409,,,,,,,,,,,,,,,,,0.0,,0.0,61.06,104.94,,,,,,,2.623974,4,31,0,0.0,0,0,1,4110.0
31,103,20138,118.0,303,401,696.0,,,749.0,246.2,,,739.0,,,696.0,,,486.5,,,0.0,7062923.5,0.5557,59.94,67.94,,,,,,,2.2945104,4,31,0,1.0,1,1,1,0.0
31,103,20145,37.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,103,20162,1625.0,302,408,323.0,67.0,1052.0,749.0,260.5,155.8,987.0,739.0,352.0,966.5,323.0,67.0,1052.0,513.5,290.0,1249.0,-0.1592,10421444.0,0.45,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,4,4,1,0.0
31,103,20163,0.0,302,408,0.0,,,749.0,133.5,,,739.0,,,0.0,,,513.5,,,0.00554,10421444.0,2.354,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,1,1,1,0.0
31,103,20163,0.0,302,408,0.0,,,749.0,133.5,,,739.0,,,0.0,,,513.5,,,0.00554,10421444.0,2.354,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,1,1,1,0.0
31,103,20164,38.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,103,20176,0.0,307,403,59.0,56.0,,749.0,452.2,231.0,,739.0,352.0,,59.0,56.0,,1303.0,449.2,,-0.05823,8232688.5,0.01898,111.56,79.06,,,,,,,4.090849,4,31,0,1.0,2,2,1,0.0
31,103,20187,564.0,302,408,829.0,438.0,611.0,749.0,465.8,191.2,249.8,739.0,352.0,966.5,829.0,438.0,611.0,513.5,290.0,1249.0,-0.1449,10421444.0,0.4272,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,3,3,1,0.0
31,103,20216,27.0,303,401,147.0,,23.0,749.0,45.0,,50.5,739.0,,966.5,147.0,,23.0,486.5,,553.0,-0.0284,7062923.5,-0.1104,59.94,67.94,,,,,,,2.2945104,4,31,0,1.0,3,3,1,0.0
31,103,20216,27.0,303,401,147.0,,23.0,749.0,45.0,,50.5,739.0,,966.5,147.0,,23.0,486.5,,553.0,-0.0284,7062923.5,-0.1104,59.94,67.94,,,,,,,2.2945104,4,31,0,0.0,3,3,1,0.0
31,103,20221,389.0,306,407,657.0,1182.0,1325.0,749.0,1158.0,978.5,1326.0,739.0,352.0,966.5,657.0,1182.0,1325.0,1146.0,501.8,1110.0,0.03122,32391730.0,0.606,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,4,4,1,0.0
31,103,20225,239.0,303,411,134.0,,,749.0,56.0,,,739.0,,,134.0,,,228.0,,,0.0,285973.44,-0.04178,9.56,10.2,,,,,,,,4,31,0,1.0,1,1,1,3124.0
31,103,20238,193.0,302,408,766.0,6.0,,749.0,280.0,8.0,,739.0,352.0,,766.0,6.0,,513.5,290.0,,-0.02292,10421444.0,1.214,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,2,2,1,0.0
31,103,20238,193.0,302,408,766.0,6.0,,749.0,280.0,8.0,,739.0,352.0,,766.0,6.0,,513.5,290.0,,-0.02292,10421444.0,1.214,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,2,2,1,0.0
31,103,20245,255.0,303,411,271.0,,,749.0,109.25,,,739.0,,,271.0,,,228.0,,,0.0,285973.44,0.1842,9.56,10.2,,,,,,,,4,31,0,1.0,1,1,1,3124.0
31,103,20249,0.0,302,408,0.0,,,749.0,222.0,,,739.0,,,0.0,,,513.5,,,-0.005535,10421444.0,0.1506,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,1,1,1,0.0
31,103,20249,0.0,302,408,0.0,,,749.0,222.0,,,739.0,,,0.0,,,513.5,,,-0.005535,10421444.0,0.1506,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,1,1,1,0.0
31,103,20253,10960.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,0,0,1,0.0
31,103,20259,12.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,103,20297,0.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,103,20310,135.0,302,408,523.0,,,749.0,130.8,,,739.0,,,523.0,,,513.5,,,0.02545,10421444.0,3.355,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,1,1,1,0.0
31,103,20394,11.0,303,406,,,0.0,,,,0.75,,,966.5,,,0.0,,,2.637,0.0,,0.0,9.07,7.14,,,,,,,-0.58318424,4,31,0,1.0,3,3,1,853.0
31,103,20419,524.0,306,407,2304.0,1105.0,940.0,749.0,4044.0,1248.0,1161.0,739.0,352.0,966.5,2304.0,1105.0,940.0,1146.0,501.8,1110.0,-0.02263,32391730.0,0.573,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,3,3,1,0.0
31,103,20427,643.0,302,408,1178.0,1147.0,4144.0,749.0,1017.0,433.8,2914.0,739.0,352.0,966.5,1178.0,1147.0,4144.0,513.5,290.0,1249.0,-0.1282,10421444.0,0.399,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,4,4,1,0.0
31,103,20428,202.0,303,401,,,,,,,,,,,,,,,,,0.0,,0.0,59.94,67.94,,,,,,,2.2945104,4,31,0,0.0,0,0,1,0.0
31,103,20434,115.0,306,407,187.0,105.0,936.0,749.0,187.5,91.75,741.0,739.0,352.0,966.5,187.0,105.0,936.0,1146.0,501.8,1110.0,-0.08826,32391730.0,0.4978,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,4,4,1,0.0
31,103,20454,0.0,306,407,0.0,,,749.0,148.8,,,739.0,,,0.0,,,1146.0,,,0.0717,32391730.0,-0.5615,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,1,1,1,0.0
31,103,20454,0.0,306,407,0.0,,,749.0,148.8,,,739.0,,,0.0,,,1146.0,,,0.0717,32391730.0,-0.5615,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,1,1,1,0.0
31,103,20473,107.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,103,20522,2778.0,305,412,23.0,,,749.0,71.5,,,739.0,,,23.0,,,221.5,,,0.1044,3234024.2,-0.4841,83.0,86.94,,,,,,,4.1476083,4,31,0,0.0,1,1,1,0.0
31,103,20522,2778.0,305,412,23.0,,,749.0,71.5,,,739.0,,,23.0,,,221.5,,,0.1044,3234024.2,-0.4841,83.0,86.94,,,,,,,4.1476083,4,31,0,1.0,1,1,1,0.0
31,103,20580,1830.0,302,408,338.0,150.0,1284.0,749.0,437.5,207.0,1680.0,739.0,352.0,966.5,338.0,150.0,1284.0,513.5,290.0,1249.0,0.02872,10421444.0,-0.001498,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,4,4,1,0.0
31,103,20600,213.0,307,403,53.0,,,749.0,1252.0,,,739.0,,,53.0,,,1303.0,,,0.02634,8232688.5,0.1268,111.56,79.06,,,,,,,4.090849,4,31,0,1.0,1,1,1,0.0
31,103,20600,213.0,307,403,53.0,,,749.0,1252.0,,,739.0,,,53.0,,,1303.0,,,0.02634,8232688.5,0.1268,111.56,79.06,,,,,,,4.090849,4,31,0,0.0,1,1,1,0.0
31,103,20618,57.0,307,403,142.0,0.0,2750.0,749.0,501.8,36.5,1283.0,739.0,352.0,966.5,142.0,0.0,2750.0,1303.0,449.2,1856.0,0.01503,8232688.5,1.321,111.56,79.06,,,,,,,4.090849,4,31,0,1.0,3,3,1,0.0
31,103,20631,3.0,307,403,2836.0,360.0,2520.0,749.0,4664.0,648.0,2024.0,739.0,352.0,966.5,2836.0,360.0,2520.0,1303.0,449.2,1856.0,0.005436,8232688.5,-0.3333,111.56,79.06,,,,,,,4.090849,4,31,0,1.0,3,3,1,0.0
31,103,20631,3.0,307,403,2836.0,360.0,2520.0,749.0,4664.0,648.0,2024.0,739.0,352.0,966.5,2836.0,360.0,2520.0,1303.0,449.2,1856.0,0.005436,8232688.5,-0.3333,111.56,79.06,,,,,,,4.090849,4,31,0,0.0,3,3,1,0.0
31,103,20640,0.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,0,0,1,0.0
31,103,20640,0.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,103,20661,6736.0,302,408,6144.0,7530.0,17200.0,749.0,3844.0,3424.0,7980.0,739.0,352.0,966.5,6144.0,7530.0,17200.0,513.5,290.0,1249.0,-0.01614,10421444.0,0.5923,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,4,4,1,0.0
31,103,20675,222.0,307,403,63.0,,,749.0,899.0,,,739.0,,,63.0,,,1303.0,,,-0.00401,8232688.5,0.0365,111.56,79.06,,,,,,,4.090849,4,31,0,1.0,1,1,1,0.0
31,103,20683,605.0,302,408,1460.0,,,749.0,1061.0,,,739.0,,,1460.0,,,513.5,,,0.00842,10421444.0,0.9307,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,1,1,1,0.0
31,103,20689,304.0,303,401,,,,,,,,,,,,,,,,,0.0,,0.0,59.94,67.94,,,,,,,2.2945104,4,31,0,0.0,0,0,1,0.0
31,103,20730,70.0,302,408,505.0,,,749.0,126.25,,,739.0,,,505.0,,,513.5,,,0.08496,10421444.0,3.793,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,1,1,1,0.0
31,103,20734,2172.0,306,407,1823.0,1463.0,2592.0,749.0,1898.0,1124.0,2716.0,739.0,352.0,966.5,1823.0,1463.0,2592.0,1146.0,501.8,1110.0,-0.09357,32391730.0,0.4128,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,3,3,1,0.0
31,103,20738,252.0,305,412,,,,,,,,,,,,,,,,,0.0,,0.0,83.0,86.94,,,,,,,4.1476083,4,31,0,1.0,0,0,1,0.0
31,103,20744,78.0,302,408,0.0,,,749.0,79.25,,,739.0,,,0.0,,,513.5,,,-0.00335,10421444.0,3.252,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,1,1,1,0.0
31,103,20782,6.0,303,406,17.0,,0.0,749.0,9.5,,0.25,739.0,,966.5,17.0,,0.0,55.1,,2.637,-0.006763,193272.39,0.179,9.07,7.14,,,,,,,-0.58318424,4,31,0,1.0,3,3,1,853.0
31,103,20805,780.0,306,407,451.0,150.0,81.0,749.0,1395.0,448.2,815.0,739.0,352.0,966.5,451.0,150.0,81.0,1146.0,501.8,1110.0,-0.1466,32391730.0,1.077,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,3,3,1,0.0
31,103,20808,1714.0,306,407,1363.0,622.0,39.0,749.0,1547.0,563.0,29.5,739.0,352.0,966.5,1363.0,622.0,39.0,1146.0,501.8,1110.0,-0.08527,32391730.0,0.5015,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,3,3,1,0.0
31,103,20860,104.0,302,408,383.0,0.0,,749.0,200.5,14.75,,739.0,352.0,,383.0,0.0,,513.5,290.0,,0.02856,10421444.0,0.4348,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,2,2,1,0.0
31,103,20886,17.0,303,410,97.0,85.0,26.0,749.0,85.25,39.25,51.5,739.0,352.0,966.5,97.0,85.0,26.0,74.94,40.66,62.56,-0.010475,746337.6,0.0626,16.19,23.94,,,,,,,-0.5444073,4,31,0,1.0,4,4,1,9736.0
31,103,20892,124.0,306,407,461.0,560.0,1003.0,749.0,400.8,285.0,1042.0,739.0,352.0,966.5,461.0,560.0,1003.0,1146.0,501.8,1110.0,0.005695,32391730.0,0.7603,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,4,4,1,0.0
31,103,20896,0.0,307,403,2174.0,1842.0,1558.0,749.0,2682.0,768.0,1318.0,739.0,352.0,966.5,2174.0,1842.0,1558.0,1303.0,449.2,1856.0,-0.01675,8232688.5,-0.2756,111.56,79.06,,,,,,,4.090849,4,31,0,1.0,3,3,1,0.0
31,103,20896,0.0,307,403,2174.0,1842.0,1558.0,749.0,2682.0,768.0,1318.0,739.0,352.0,966.5,2174.0,1842.0,1558.0,1303.0,449.2,1856.0,-0.01675,8232688.5,-0.2756,111.56,79.06,,,,,,,4.090849,4,31,0,0.0,3,3,1,0.0
31,103,20897,35.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,103,20904,0.0,303,401,0.0,,,749.0,223.0,,,739.0,,,0.0,,,486.5,,,0.03546,7062923.5,-0.2778,59.94,67.94,,,,,,,2.2945104,4,31,0,1.0,1,1,1,0.0
31,103,20904,0.0,303,401,0.0,,,749.0,223.0,,,739.0,,,0.0,,,486.5,,,0.03546,7062923.5,-0.2778,59.94,67.94,,,,,,,2.2945104,4,31,0,0.0,1,1,1,0.0
31,103,20933,0.0,302,408,,,,,,,,,,,,,,,,,0.0,,0.0,65.25,57.47,,,,,,,3.2579732,4,31,0,0.0,0,0,1,0.0
31,103,20947,913.0,306,407,1231.0,191.0,1156.0,749.0,1205.0,175.8,1152.0,739.0,352.0,966.5,1231.0,191.0,1156.0,1146.0,501.8,1110.0,-0.01408,32391730.0,0.49,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,4,4,1,0.0
31,103,20952,0.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,0,0,1,0.0
31,103,20952,0.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,103,20953,1041.0,302,408,2128.0,2764.0,9200.0,749.0,1209.0,1056.0,3804.0,739.0,352.0,966.5,2128.0,2764.0,9200.0,513.5,290.0,1249.0,0.1412,10421444.0,0.71,65.25,57.47,,,,,,,3.2579732,4,31,0,1.0,4,4,1,0.0
31,103,20954,12.0,306,407,1144.0,0.0,,749.0,719.0,209.0,,739.0,352.0,,1144.0,0.0,,1146.0,501.8,,0.0515,32391730.0,0.9277,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,2,2,1,0.0
31,103,20959,0.0,303,401,0.0,0.0,0.0,749.0,10.0,23.0,61.5,739.0,352.0,966.5,0.0,0.0,0.0,486.5,339.2,553.0,-0.000664,7062923.5,-0.4402,59.94,67.94,,,,,,,2.2945104,4,31,0,1.0,3,3,1,0.0
31,103,20959,0.0,303,401,0.0,0.0,0.0,749.0,10.0,23.0,61.5,739.0,352.0,966.5,0.0,0.0,0.0,486.5,339.2,553.0,-0.000664,7062923.5,-0.4402,59.94,67.94,,,,,,,2.2945104,4,31,0,0.0,3,3,1,0.0
31,103,20980,325.0,303,401,1098.0,,,749.0,964.0,,,739.0,,,1098.0,,,486.5,,,-0.02058,7062923.5,-0.1425,59.94,67.94,,,,,,,2.2945104,4,31,0,1.0,1,1,1,0.0
31,103,20984,1238.0,306,407,1772.0,700.0,65.0,749.0,1887.0,585.0,326.8,739.0,352.0,966.5,1772.0,700.0,65.0,1146.0,501.8,1110.0,-0.0403,32391730.0,0.5894,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,3,3,1,0.0
31,103,20993,7664.0,306,407,12160.0,5200.0,2644.0,749.0,9736.0,4492.0,3026.0,739.0,352.0,966.5,12160.0,5200.0,2644.0,1146.0,501.8,1110.0,-0.0674,32391730.0,0.938,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,3,3,1,0.0
31,103,21022,0.0,306,407,0.0,,,749.0,93.0,,,739.0,,,0.0,,,1146.0,,,0.010086,32391730.0,0.04138,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,1,1,1,0.0
31,103,21022,0.0,306,407,0.0,,,749.0,93.0,,,739.0,,,0.0,,,1146.0,,,0.010086,32391730.0,0.04138,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,1,1,1,0.0
31,103,21023,337.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,0,0,1,0.0
31,103,21034,61.0,306,407,,,,,,,,,,,,,,,,,0.0,,0.0,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,0,0,1,0.0
31,103,21047,0.0,303,401,0.0,0.0,0.0,749.0,29.75,3.5,57.5,739.0,352.0,966.5,0.0,0.0,0.0,486.5,339.2,553.0,0.05563,7062923.5,0.06604,59.94,67.94,,,,,,,2.2945104,4,31,0,1.0,3,3,1,0.0
31,103,21047,0.0,303,401,0.0,0.0,0.0,749.0,29.75,3.5,57.5,739.0,352.0,966.5,0.0,0.0,0.0,486.5,339.2,553.0,0.05563,7062923.5,0.06604,59.94,67.94,,,,,,,2.2945104,4,31,0,0.0,3,3,1,0.0
31,103,21051,0.0,306,407,0.0,,,749.0,25.5,,,739.0,,,0.0,,,1146.0,,,0.1252,32391730.0,0.8335,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,1,1,1,0.0
31,103,21051,0.0,306,407,0.0,,,749.0,25.5,,,739.0,,,0.0,,,1146.0,,,0.1252,32391730.0,0.8335,105.6,114.44,,,,,,,3.9483495,4,31,0,0.0,1,1,1,0.0
31,103,21064,0.0,308,404,0.0,0.0,0.0,749.0,352.8,33.0,253.2,739.0,352.0,966.5,0.0,0.0,0.0,853.5,488.5,1273.0,0.003721,14735624.0,0.863,110.1,85.44,,,,,,,4.3057995,4,31,0,1.0,4,4,1,0.0
31,103,21064,0.0,308,404,0.0,0.0,0.0,749.0,352.8,33.0,253.2,739.0,352.0,966.5,0.0,0.0,0.0,853.5,488.5,1273.0,0.003721,14735624.0,0.863,110.1,85.44,,,,,,,4.3057995,4,31,0,0.0,4,4,1,0.0
31,103,21084,172.0,306,407,47.0,,,749.0,38.75,,,739.0,,,47.0,,,1146.0,,,-0.1106,32391730.0,-0.299,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,1,1,1,0.0
31,103,21094,196.0,306,407,109.0,,,749.0,82.0,,,739.0,,,109.0,,,1146.0,,,-0.139,32391730.0,-0.2446,105.6,114.44,,,,,,,3.9483495,4,31,0,1.0,1,1,1,0.0
